,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,2pointer_MADE,2pointer_ATTEMPTS,3pointer_MADE,3pointer_ATTEMPTS,FreeThrow_MADE,FreeThrow_ATTEMPTS,OFFENSIVE_REBOUNDS,DEFENSIVE_REBOUNDS,REBOUNDS_TOTAL,ASSISTS,STEALS,BLOCKS,TURNOVERS,PERSONAL_FOULS,POINTS,SEASON,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
6811,Jodie Meeks,1610612764,WAS,Washington,201975,157.0,393.0,72.0,210.0,101.0,117.0,15.0,111.0,126.0,70.0,29.0,4.0,37.0,55.0,487.0,2017,1987-08-21,34.0,Kentucky,USA,76.0,210.0,10.0,2009.0,2018.0,2009.0,2.0,41.0
6812,Joe Harris,1610612751,BKN,Brooklyn,203925,305.0,621.0,150.0,358.0,86.0,104.0,51.0,209.0,260.0,128.0,35.0,20.0,91.0,153.0,846.0,2017,1991-09-06,30.0,Virginia,USA,78.0,220.0,6.0,2014.0,2020.0,2014.0,2.0,33.0
6813,Joe Ingles,1610612762,UTA,Utah,204060,340.0,727.0,207.0,469.0,66.0,83.0,25.0,321.0,346.0,393.0,90.0,20.0,161.0,183.0,953.0,2017,1987-10-02,34.0,Maccabi Tel Aviv,Australia,80.0,220.0,6.0,2014.0,2020.0,0.0,0.0,0.0
6814,Joe Johnson,1610612762,UTA,Utah,2207,146.0,360.0,40.0,145.0,40.0,45.0,14.0,160.0,174.0,83.0,18.0,8.0,49.0,67.0,372.0,2017,1981-06-29,40.0,Arkansas,USA,79.0,240.0,17.0,2001.0,2017.0,2001.0,1.0,10.0
6815,Joe Young,1610612754,IND,Indiana,1626202,80.0,186.0,25.0,66.0,22.0,29.0,12.0,51.0,63.0,39.0,14.0,1.0,26.0,39.0,207.0,2017,1992-06-27,29.0,Oregon,USA,74.0,185.0,2.0,2015.0,2017.0,2015.0,2.0,43.0
6816,Joel Bolomboy,1610612749,MIL,Milwaukee,1627762,3.0,6.0,0.0,1.0,3.0,6.0,6.0,4.0,10.0,0.0,2.0,0.0,2.0,3.0,9.0,2017,1994-01-28,28.0,Weber State,Ukraine,81.0,235.0,1.0,2016.0,2017.0,2016.0,2.0,52.0
6817,Joel Embiid,1610612755,PHI,Philadelphia,203954,510.0,1056.0,66.0,214.0,359.0,467.0,143.0,547.0,690.0,199.0,40.0,111.0,234.0,209.0,1445.0,2017,1994-03-16,28.0,Kansas,Cameroon,84.0,280.0,4.0,2014.0,2020.0,2014.0,1.0,3.0
6818,Joffrey Lauvergne,1610612759,SAS,San Antonio,203530,99.0,191.0,0.0,5.0,30.0,47.0,63.0,109.0,172.0,41.0,9.0,3.0,33.0,45.0,228.0,2017,1991-09-30,30.0,No School,France,83.0,260.0,4.0,2014.0,2017.0,2013.0,2.0,55.0
6819,John Collins,1610612737,ATL,Atlanta,1628381,314.0,545.0,16.0,47.0,133.0,186.0,176.0,365.0,541.0,98.0,47.0,80.0,105.0,215.0,777.0,2017,1997-09-23,24.0,Wake Forest,USA,81.0,235.0,3.0,2017.0,2020.0,2017.0,1.0,19.0
6820,John Henson,1610612749,MIL,Milwaukee,203089,290.0,508.0,1.0,7.0,91.0,160.0,151.0,368.0,519.0,115.0,45.0,115.0,87.0,205.0,672.0,2017,1990-12-28,31.0,North Carolina,USA,81.0,219.0,8.0,2012.0,2019.0,2012.0,1.0,14.0
6821,John Holland,1610612739,CLE,Cleveland,204066,17.0,59.0,11.0,36.0,9.0,13.0,6.0,18.0,24.0,5.0,7.0,2.0,8.0,10.0,54.0,2017,1988-11-06,33.0,Boston University,USA,77.0,205.0,1.0,2015.0,2018.0,0.0,0.0,0.0
6822,John Wall,1610612764,WAS,Washington,202322,286.0,687.0,65.0,172.0,183.0,251.0,22.0,131.0,153.0,408.0,61.0,47.0,163.0,83.0,820.0,2017,1990-09-06,31.0,Kentucky,USA,75.0,210.0,9.0,2010.0,2020.0,2010.0,1.0,1.0
6823,Johnathan Motley,1610612742,DAL,Dallas,1628405,40.0,75.0,1.0,6.0,15.0,28.0,14.0,35.0,49.0,7.0,3.0,2.0,9.0,18.0,96.0,2017,1995-05-04,27.0,Baylor,USA,80.0,230.0,3.0,2017.0,2019.0,0.0,0.0,0.0
6824,Johnny O'Bryant III,1610612766,CHA,Charlotte,203948,68.0,171.0,14.0,43.0,21.0,25.0,29.0,64.0,93.0,14.0,9.0,6.0,15.0,45.0,171.0,2017,1993-06-01,28.0,Louisiana State,USA,81.0,257.0,3.0,2014.0,2017.0,2014.0,2.0,36.0
6825,Jon Leuer,1610612765,DET,Detroit,202720,15.0,36.0,0.0,3.0,13.0,15.0,7.0,25.0,32.0,5.0,1.0,3.0,7.0,16.0,43.0,2017,1989-05-14,33.0,Wisconsin,USA,82.0,228.0,8.0,2011.0,2018.0,2011.0,2.0,40.0
6826,Jonas Jerebko,1610612762,UTA,Utah,201973,159.0,343.0,65.0,158.0,46.0,57.0,53.0,193.0,246.0,43.0,24.0,12.0,27.0,127.0,429.0,2017,1987-03-02,35.0,No School,Sweden,82.0,231.0,9.0,2009.0,2018.0,2009.0,2.0,39.0
6827,Jonas Valanciunas,1610612761,TOR,Toronto,202685,394.0,693.0,30.0,74.0,171.0,213.0,183.0,486.0,669.0,83.0,29.0,70.0,116.0,193.0,989.0,2017,1992-05-06,30.0,Lietuvos rytas Vilnius,Lithuania,83.0,265.0,8.0,2012.0,2020.0,2011.0,1.0,5.0
6828,Jonathan Gibson,1610612738,BOS,Boston,1626780,14.0,23.0,6.0,12.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,5.0,34.0,2017,1987-11-08,34.0,New Mexico State,USA,74.0,185.0,3.0,2016.0,2018.0,0.0,0.0,0.0
6829,Jonathan Isaac,1610612753,ORL,Orlando,1628371,55.0,145.0,16.0,46.0,19.0,25.0,16.0,83.0,99.0,18.0,33.0,30.0,27.0,48.0,145.0,2017,1997-10-03,24.0,Florida State,USA,83.0,230.0,3.0,2017.0,2020.0,2017.0,1.0,6.0
6830,Jonathon Simmons,1610612753,ORL,Orlando,203613,354.0,761.0,69.0,204.0,185.0,241.0,61.0,178.0,239.0,171.0,58.0,16.0,146.0,175.0,962.0,2017,1989-09-14,32.0,Houston,USA,78.0,195.0,4.0,2015.0,2018.0,0.0,0.0,0.0
6831,Jordan Bell,1610612744,GSW,Golden State,1628395,117.0,188.0,0.0,4.0,31.0,46.0,61.0,148.0,209.0,102.0,35.0,56.0,51.0,92.0,265.0,2017,1995-01-07,27.0,Oregon,USA,80.0,216.0,3.0,2017.0,2020.0,2017.0,2.0,38.0
6832,Jordan Clarkson,1610612747,LAL,Los Angeles,203903,432.0,960.0,112.0,321.0,154.0,192.0,57.0,161.0,218.0,222.0,59.0,6.0,127.0,109.0,1130.0,2017,1992-06-07,29.0,Missouri,USA,76.0,194.0,6.0,2014.0,2020.0,2014.0,2.0,46.0
6833,Jordan Crawford,1610612740,NOP,New Orleans,202348,12.0,27.0,8.0,14.0,1.0,1.0,2.0,2.0,4.0,13.0,1.0,1.0,5.0,7.0,33.0,2017,1988-10-23,33.0,Xavier,USA,77.0,195.0,5.0,2010.0,2017.0,2010.0,1.0,27.0
6834,Jordan Mickey,1610612748,MIA,Miami,1626175,39.0,82.0,2.0,16.0,13.0,19.0,18.0,63.0,81.0,9.0,6.0,10.0,18.0,36.0,93.0,2017,1994-07-09,27.0,Louisiana State,USA,80.0,235.0,3.0,2015.0,2017.0,2015.0,2.0,33.0
6835,Jose Calderon,1610612739,CLE,Cleveland,101181,93.0,188.0,45.0,100.0,24.0,30.0,14.0,70.0,84.0,118.0,27.0,2.0,42.0,83.0,255.0,2017,1981-09-28,40.0, ,Spain,75.0,200.0,14.0,2005.0,2018.0,0.0,0.0,0.0
6836,Josh Gray,1610612756,PHX,Phoenix,1627982,11.0,41.0,3.0,13.0,7.0,11.0,2.0,8.0,10.0,12.0,8.0,2.0,7.0,8.0,32.0,2017,1993-09-09,28.0,Louisiana State,USA,72.0,180.0,2.0,2017.0,2019.0,0.0,0.0,0.0
6837,Josh Hart,1610612747,LAL,Los Angeles,1628404,176.0,375.0,78.0,197.0,66.0,94.0,42.0,221.0,263.0,80.0,47.0,16.0,47.0,107.0,496.0,2017,1995-03-06,27.0,Villanova,USA,77.0,215.0,3.0,2017.0,2020.0,2017.0,1.0,30.0
6838,Josh Huestis,1610612760,OKC,Oklahoma City,203962,60.0,182.0,33.0,115.0,6.0,20.0,42.0,119.0,161.0,20.0,15.0,43.0,26.0,82.0,159.0,2017,1991-12-19,30.0,Stanford,USA,79.0,230.0,3.0,2015.0,2017.0,2014.0,1.0,29.0
6839,Josh Jackson,1610612756,PHX,Phoenix,1628367,389.0,932.0,57.0,217.0,177.0,279.0,95.0,256.0,351.0,119.0,80.0,35.0,146.0,218.0,1012.0,2017,1997-02-10,25.0,Kansas,USA,80.0,207.0,3.0,2017.0,2020.0,2017.0,1.0,4.0
6840,Josh Magette,1610612737,ATL,Atlanta,203705,15.0,46.0,8.0,22.0,8.0,8.0,2.0,17.0,19.0,57.0,8.0,1.0,9.0,16.0,46.0,2017,1989-11-28,32.0,Alabama Huntsville,USA,73.0,160.0,1.0,2017.0,2019.0,0.0,0.0,0.0
6841,Josh McRoberts,1610612742,DAL,Dallas,201177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2017,1987-02-28,35.0,Duke,USA,82.0,240.0,10.0,2007.0,2017.0,2007.0,2.0,37.0
6842,Josh Richardson,1610612748,MIA,Miami,1626196,400.0,892.0,127.0,340.0,122.0,144.0,69.0,220.0,289.0,235.0,123.0,75.0,141.0,202.0,1049.0,2017,1993-09-15,28.0,Tennessee,USA,77.0,200.0,5.0,2015.0,2020.0,2015.0,2.0,40.0
6843,Josh Smith,1610612740,NOP,New Orleans,2746,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,2017,1985-12-05,36.0,Oak Hill Academy (VA),USA,81.0,225.0,12.0,2004.0,2017.0,2004.0,1.0,17.0
6844,Jrue Holiday,1610612740,NOP,New Orleans,201950,625.0,1264.0,121.0,361.0,187.0,239.0,64.0,308.0,372.0,488.0,124.0,66.0,216.0,202.0,1558.0,2017,1990-06-12,31.0,UCLA,USA,75.0,205.0,11.0,2009.0,2020.0,2009.0,1.0,17.0
6845,Juancho Hernangomez,1610612743,DEN,Denver,1627823,29.0,75.0,14.0,50.0,10.0,12.0,18.0,36.0,54.0,12.0,6.0,3.0,9.0,25.0,82.0,2017,1995-09-28,26.0,Estudiantes,Spain,81.0,214.0,4.0,2016.0,2020.0,2016.0,1.0,15.0
6846,Julius Randle,1610612747,LAL,Los Angeles,203944,504.0,904.0,10.0,45.0,305.0,425.0,181.0,473.0,654.0,210.0,43.0,45.0,213.0,274.0,1323.0,2017,1994-11-29,27.0,Kentucky,USA,80.0,250.0,6.0,2014.0,2020.0,2014.0,1.0,7.0
6847,Julyan Stone,1610612766,CHA,Charlotte,202933,6.0,13.0,6.0,13.0,1.0,2.0,1.0,28.0,29.0,26.0,4.0,2.0,7.0,21.0,19.0,2017,1988-12-07,33.0,Texas-El Paso,USA,78.0,200.0,3.0,2011.0,2017.0,0.0,0.0,0.0
6848,Justin Anderson,1610612755,PHI,Philadelphia,1626147,88.0,203.0,34.0,103.0,28.0,38.0,25.0,68.0,93.0,25.0,15.0,7.0,16.0,54.0,238.0,2017,1993-11-19,28.0,Virginia,USA,77.0,231.0,5.0,2015.0,2019.0,2015.0,1.0,21.0
6849,Justin Holiday,1610612741,CHI,Chicago,203200,290.0,782.0,161.0,449.0,135.0,164.0,31.0,260.0,291.0,153.0,80.0,31.0,93.0,134.0,876.0,2017,1989-04-05,33.0,Washington,USA,78.0,180.0,7.0,2012.0,2020.0,0.0,0.0,0.0
6850,Justin Jackson,1610612758,SAC,Sacramento,1628382,185.0,419.0,57.0,185.0,26.0,36.0,27.0,160.0,187.0,74.0,28.0,13.0,40.0,81.0,453.0,2017,1995-03-28,27.0,North Carolina,USA,80.0,220.0,3.0,2017.0,2020.0,2017.0,1.0,15.0
6851,Justin Patton,1610612750,MIN,Minnesota,1628383,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2017,1997-06-14,24.0,Creighton,USA,83.0,241.0,3.0,2017.0,2020.0,2017.0,1.0,16.0
6852,Justise Winslow,1610612748,MIA,Miami,1626159,211.0,496.0,49.0,131.0,67.0,107.0,65.0,312.0,377.0,153.0,55.0,34.0,79.0,142.0,538.0,2017,1996-03-26,26.0,Duke,USA,78.0,222.0,5.0,2015.0,2020.0,2015.0,1.0,10.0
6853,Jusuf Nurkic,1610612757,POR,Portland,203994,483.0,958.0,0.0,7.0,177.0,278.0,191.0,528.0,719.0,143.0,64.0,113.0,183.0,250.0,1143.0,2017,1994-08-23,27.0,Cedevita,Bosnia and Herzegovina,83.0,290.0,6.0,2014.0,2020.0,2014.0,1.0,16.0
6854,Kadeem Allen,1610612738,BOS,Boston,1628443,6.0,22.0,0.0,11.0,7.0,9.0,4.0,7.0,11.0,12.0,3.0,2.0,9.0,15.0,19.0,2017,1993-01-15,29.0,Arizona,USA,73.0,200.0,2.0,2017.0,2019.0,2017.0,2.0,53.0
6855,Karl-Anthony Towns,1610612750,MIN,Minnesota,1626157,642.0,1181.0,120.0,287.0,347.0,406.0,242.0,782.0,1024.0,201.0,64.0,116.0,161.0,287.0,1751.0,2017,1995-11-15,26.0,Kentucky,USA,83.0,248.0,5.0,2015.0,2020.0,2015.0,1.0,1.0
6856,Kawhi Leonard,1610612759,SAS,San Antonio,202695,52.0,111.0,11.0,35.0,31.0,38.0,6.0,36.0,42.0,21.0,18.0,9.0,16.0,9.0,146.0,2017,1991-06-29,30.0,San Diego State,USA,79.0,225.0,9.0,2011.0,2020.0,2011.0,1.0,15.0
6857,Kay Felder,1610612741,CHI,Chicago,1627770,21.0,70.0,4.0,19.0,11.0,12.0,3.0,15.0,18.0,20.0,3.0,1.0,16.0,11.0,57.0,2017,1995-03-29,27.0,Oakland,USA,69.0,176.0,2.0,2016.0,2017.0,2016.0,2.0,54.0
6858,Kelly Olynyk,1610612748,MIA,Miami,203482,325.0,649.0,110.0,285.0,138.0,181.0,92.0,346.0,438.0,209.0,62.0,36.0,149.0,227.0,898.0,2017,1991-04-19,31.0,Gonzaga,Canada,83.0,240.0,7.0,2013.0,2020.0,2013.0,1.0,13.0
6859,Kelly Oubre Jr.,1610612764,WAS,Washington,1626162,319.0,794.0,127.0,371.0,191.0,233.0,59.0,309.0,368.0,99.0,81.0,35.0,92.0,237.0,956.0,2017,1995-12-09,26.0,Kansas,USA,79.0,203.0,5.0,2015.0,2020.0,2015.0,1.0,15.0
6860,Kemba Walker,1610612766,CHA,Charlotte,202689,588.0,1363.0,231.0,601.0,363.0,420.0,32.0,216.0,248.0,444.0,91.0,24.0,179.0,98.0,1770.0,2017,1990-05-08,32.0,Connecticut,USA,72.0,184.0,9.0,2011.0,2020.0,2011.0,1.0,9.0
6861,Kendrick Perkins,1610612739,CLE,Cleveland,2570,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2017,1984-11-10,37.0,Clifton J. Ozen HS (TX),USA,82.0,270.0,13.0,2003.0,2017.0,2003.0,1.0,27.0
6862,Kenneth Faried,1610612743,DEN,Denver,202702,76.0,148.0,0.0,1.0,36.0,51.0,68.0,85.0,153.0,18.0,12.0,13.0,23.0,51.0,188.0,2017,1989-11-19,32.0,Morehead State,USA,80.0,220.0,8.0,2011.0,2018.0,2011.0,1.0,22.0
6863,Kent Bazemore,1610612737,ATL,Atlanta,203145,284.0,676.0,108.0,274.0,160.0,201.0,25.0,223.0,248.0,228.0,100.0,45.0,157.0,147.0,836.0,2017,1989-07-01,32.0,Old Dominion,USA,76.0,195.0,8.0,2012.0,2020.0,0.0,0.0,0.0
6864,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles,203484,340.0,798.0,159.0,415.0,153.0,194.0,60.0,327.0,387.0,162.0,106.0,16.0,97.0,145.0,992.0,2017,1993-02-18,29.0,Georgia,USA,77.0,204.0,7.0,2013.0,2020.0,2013.0,1.0,8.0
6865,Kevin Durant,1610612744,GSW,Golden State,201142,639.0,1239.0,174.0,417.0,364.0,409.0,32.0,441.0,473.0,373.0,52.0,119.0,211.0,135.0,1816.0,2017,1988-09-29,33.0,Texas,USA,82.0,240.0,12.0,2007.0,2020.0,2007.0,1.0,2.0
6866,Kevin Love,1610612739,CLE,Cleveland,201567,337.0,737.0,140.0,336.0,234.0,267.0,104.0,459.0,563.0,105.0,44.0,25.0,92.0,123.0,1048.0,2017,1988-09-07,33.0,UCLA,USA,80.0,251.0,12.0,2008.0,2020.0,2008.0,1.0,5.0
6867,Kevon Looney,1610612744,GSW,Golden State,1626172,115.0,198.0,1.0,5.0,42.0,77.0,85.0,136.0,221.0,45.0,34.0,57.0,33.0,108.0,273.0,2017,1996-02-06,26.0,UCLA,USA,81.0,222.0,5.0,2015.0,2020.0,2015.0,1.0,30.0
6868,Khem Birch,1610612753,ORL,Orlando,203920,68.0,126.0,0.0,0.0,42.0,61.0,70.0,110.0,180.0,34.0,15.0,21.0,21.0,56.0,178.0,2017,1992-09-28,29.0,UNLV,Canada,81.0,233.0,3.0,2017.0,2020.0,0.0,0.0,0.0
6869,Khris Middleton,1610612749,MIL,Milwaukee,203114,605.0,1292.0,151.0,414.0,322.0,364.0,46.0,391.0,437.0,334.0,121.0,22.0,194.0,275.0,1683.0,2017,1991-08-12,30.0,Texas A&M,USA,79.0,222.0,8.0,2012.0,2020.0,2012.0,2.0,39.0
6870,Klay Thompson,1610612744,GSW,Golden State,202691,586.0,1190.0,234.0,526.0,82.0,98.0,31.0,248.0,279.0,187.0,56.0,34.0,129.0,120.0,1488.0,2017,1990-02-08,32.0,Washington State,USA,78.0,215.0,8.0,2011.0,2020.0,2011.0,1.0,11.0
6871,Kobi Simmons,1610612763,MEM,Memphis,1628424,80.0,189.0,11.0,39.0,25.0,25.0,14.0,36.0,50.0,68.0,18.0,5.0,44.0,61.0,196.0,2017,1997-07-04,24.0,Arizona,USA,77.0,180.0,2.0,2017.0,2019.0,0.0,0.0,0.0
6872,Kosta Koufos,1610612758,SAC,Sacramento,201585,222.0,389.0,0.0,0.0,33.0,74.0,149.0,323.0,472.0,87.0,47.0,32.0,49.0,146.0,477.0,2017,1989-02-24,33.0,Ohio State,USA,84.0,245.0,11.0,2008.0,2018.0,2008.0,1.0,23.0
6873,Kris Dunn,1610612741,CHI,Chicago,1627739,286.0,666.0,43.0,134.0,84.0,114.0,24.0,197.0,221.0,310.0,104.0,27.0,150.0,174.0,699.0,2017,1994-03-18,28.0,Providence,USA,75.0,205.0,4.0,2016.0,2020.0,2016.0,1.0,5.0
6874,Kristaps Porzingis,1610612752,NYK,New York,204001,390.0,889.0,90.0,228.0,218.0,275.0,62.0,254.0,316.0,57.0,36.0,115.0,93.0,141.0,1088.0,2017,1995-08-02,26.0,Cajasol Sevilla,Latvia,87.0,240.0,4.0,2015.0,2020.0,2015.0,1.0,4.0
6875,Kyle Anderson,1610612759,SAS,San Antonio,203937,231.0,440.0,19.0,57.0,104.0,146.0,84.0,315.0,399.0,203.0,115.0,60.0,94.0,116.0,585.0,2017,1993-09-20,28.0,UCLA,USA,81.0,230.0,6.0,2014.0,2020.0,2014.0,1.0,30.0
6876,Kyle Collinsworth,1610612742,DAL,Dallas,1627858,38.0,99.0,4.0,17.0,21.0,40.0,32.0,75.0,107.0,56.0,17.0,9.0,24.0,44.0,101.0,2017,1991-10-03,30.0,Brigham Young,USA,78.0,210.0,1.0,2017.0,2017.0,0.0,0.0,0.0
6877,Kyle Korver,1610612739,CLE,Cleveland,2594,222.0,487.0,164.0,378.0,64.0,72.0,9.0,156.0,165.0,88.0,31.0,27.0,56.0,130.0,672.0,2017,1981-03-17,41.0,Creighton,USA,79.0,212.0,17.0,2003.0,2019.0,2003.0,2.0,51.0
6878,Kyle Kuzma,1610612747,LAL,Los Angeles,1628398,468.0,1039.0,159.0,434.0,147.0,208.0,88.0,395.0,483.0,141.0,49.0,34.0,140.0,160.0,1242.0,2017,1995-07-24,26.0,Utah,USA,82.0,221.0,3.0,2017.0,2020.0,2017.0,1.0,27.0
6879,Kyle Lowry,1610612761,TOR,Toronto,200768,407.0,953.0,239.0,600.0,225.0,263.0,66.0,371.0,437.0,546.0,87.0,19.0,188.0,197.0,1278.0,2017,1986-03-25,36.0,Villanova,USA,72.0,196.0,14.0,2006.0,2020.0,2006.0,1.0,24.0
6880,Kyle O'Quinn,1610612752,NYK,New York,203124,224.0,384.0,4.0,17.0,98.0,127.0,121.0,349.0,470.0,158.0,36.0,98.0,100.0,192.0,550.0,2017,1990-03-26,32.0,Norfolk State,USA,81.0,250.0,8.0,2012.0,2019.0,2012.0,2.0,49.0
6881,Kyle Singler,1610612760,OKC,Oklahoma City,202713,7.0,21.0,2.0,5.0,7.0,13.0,1.0,9.0,10.0,2.0,1.0,0.0,3.0,4.0,23.0,2017,1988-05-04,34.0,Duke,USA,80.0,228.0,5.0,2012.0,2017.0,2011.0,2.0,33.0
6882,Kyrie Irving,1610612738,BOS,Boston,202681,534.0,1087.0,166.0,407.0,232.0,261.0,33.0,194.0,227.0,306.0,65.0,17.0,139.0,122.0,1466.0,2017,1992-03-23,30.0,Duke,Australia,74.0,195.0,9.0,2011.0,2020.0,2011.0,1.0,1.0
6883,LaMarcus Aldridge,1610612759,SAS,San Antonio,200746,692.0,1359.0,27.0,92.0,338.0,403.0,246.0,391.0,637.0,153.0,44.0,91.0,113.0,164.0,1749.0,2017,1985-07-19,36.0,Texas,USA,83.0,250.0,14.0,2006.0,2020.0,2006.0,1.0,2.0
6884,Lance Stephenson,1610612754,IND,Indiana,202362,308.0,720.0,68.0,236.0,85.0,130.0,63.0,366.0,429.0,235.0,46.0,17.0,133.0,179.0,769.0,2017,1990-09-05,31.0,Cincinnati,USA,78.0,230.0,9.0,2010.0,2018.0,2010.0,2.0,40.0
6885,Lance Thomas,1610612752,NYK,New York,202498,102.0,267.0,50.0,124.0,44.0,53.0,44.0,131.0,175.0,44.0,30.0,14.0,41.0,134.0,298.0,2017,1988-04-24,34.0,Duke,USA,80.0,225.0,9.0,2011.0,2019.0,0.0,0.0,0.0
6886,Langston Galloway,1610612765,DET,Detroit,204038,126.0,340.0,75.0,218.0,33.0,41.0,13.0,79.0,92.0,58.0,35.0,5.0,18.0,39.0,360.0,2017,1991-12-09,30.0,St. Joseph's (PA),USA,73.0,200.0,6.0,2014.0,2020.0,0.0,0.0,0.0
6887,Larry Drew II,1610612755,PHI,Philadelphia,203580,7.0,24.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,6.0,17.0,2017,1990-03-05,32.0,UCLA,USA,74.0,180.0,1.0,2014.0,2017.0,0.0,0.0,0.0
6888,Larry Nance Jr.,1610612747,LAL,Los Angeles,1626204,245.0,420.0,2.0,12.0,91.0,138.0,162.0,295.0,457.0,83.0,90.0,39.0,54.0,176.0,583.0,2017,1993-01-01,29.0,Wyoming,USA,79.0,245.0,5.0,2015.0,2020.0,2015.0,1.0,27.0
6889,Lauri Markkanen,1610612741,CHI,Chicago,1628374,374.0,862.0,145.0,401.0,140.0,166.0,79.0,429.0,508.0,79.0,39.0,40.0,83.0,103.0,1033.0,2017,1997-05-22,25.0,Arizona,Finland,84.0,240.0,3.0,2017.0,2020.0,2017.0,1.0,7.0
6890,LeBron James,1610612739,CLE,Cleveland,2544,864.0,1597.0,149.0,410.0,398.0,545.0,100.0,619.0,719.0,759.0,117.0,72.0,350.0,138.0,2275.0,2017,1984-12-30,37.0,St. Vincent-St. Mary HS (OH),USA,81.0,250.0,17.0,2003.0,2020.0,2003.0,1.0,1.0
6892,Lonzo Ball,1610612747,LAL,Los Angeles,1628366,203.0,564.0,90.0,295.0,32.0,71.0,69.0,291.0,360.0,376.0,88.0,43.0,136.0,117.0,528.0,2017,1997-10-27,24.0,UCLA,USA,78.0,190.0,3.0,2017.0,2020.0,2017.0,1.0,2.0
6893,Lorenzo Brown,1610612761,TOR,Toronto,203485,14.0,34.0,2.0,12.0,2.0,2.0,1.0,14.0,15.0,13.0,5.0,0.0,3.0,7.0,32.0,2017,1990-08-26,31.0,North Carolina State,USA,77.0,189.0,4.0,2013.0,2018.0,2013.0,2.0,52.0
6894,Lou Williams,1610612746,LAC,LA,101150,582.0,1337.0,186.0,518.0,432.0,491.0,40.0,158.0,198.0,417.0,85.0,19.0,234.0,106.0,1782.0,2017,1986-10-27,35.0,South Gwinnett HS (GA),USA,73.0,175.0,15.0,2005.0,2020.0,2005.0,2.0,45.0
6895,Luc Mbah a Moute,1610612745,HOU,Houston,201601,166.0,345.0,63.0,173.0,65.0,95.0,22.0,164.0,186.0,55.0,72.0,25.0,68.0,100.0,460.0,2017,1986-09-09,35.0,UCLA,Cameroon,80.0,230.0,12.0,2008.0,2019.0,2008.0,2.0,37.0
6896,Lucas Nogueira,1610612761,TOR,Toronto,203512,49.0,80.0,5.0,19.0,20.0,30.0,18.0,70.0,88.0,23.0,23.0,43.0,16.0,49.0,123.0,2017,1992-07-26,29.0,Brazil,Brazil,84.0,220.0,4.0,2014.0,2017.0,2013.0,1.0,16.0
6897,Luis Montero,1610612765,DET,Detroit,1626242,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2017,1993-04-06,29.0,Westchester C.C.,Dominican Republic,79.0,200.0,1.0,2015.0,2017.0,0.0,0.0,0.0
6898,Luke Babbitt,1610612737,ATL,Atlanta,202337,91.0,215.0,60.0,156.0,17.0,22.0,7.0,89.0,96.0,31.0,8.0,7.0,19.0,54.0,259.0,2017,1989-06-20,32.0,Nevada-Reno,USA,81.0,225.0,8.0,2010.0,2017.0,2010.0,1.0,16.0
6899,Luke Kennard,1610612765,DET,Detroit,1628379,206.0,465.0,81.0,195.0,65.0,76.0,21.0,155.0,176.0,124.0,44.0,13.0,69.0,86.0,558.0,2017,1996-06-24,25.0,Duke,USA,77.0,206.0,3.0,2017.0,2020.0,2017.0,1.0,12.0
6900,Luke Kornet,1610612752,NYK,New York,1628436,49.0,125.0,28.0,79.0,8.0,11.0,11.0,53.0,64.0,26.0,6.0,16.0,12.0,28.0,134.0,2017,1995-07-15,26.0,Vanderbilt,USA,86.0,250.0,3.0,2017.0,2020.0,0.0,0.0,0.0
6901,Luol Deng,1610612747,LAL,Los Angeles,2736,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2017,1985-04-16,37.0,Duke,United Kingdom,81.0,237.0,15.0,2004.0,2018.0,2004.0,1.0,7.0
6902,Malachi Richardson,1610612758,SAC,Sacramento,1627781,30.0,90.0,12.0,40.0,17.0,22.0,5.0,29.0,34.0,13.0,10.0,1.0,10.0,27.0,89.0,2017,1996-01-05,26.0,Syracuse,USA,78.0,205.0,2.0,2016.0,2018.0,2016.0,1.0,22.0
6903,Malcolm Brogdon,1610612749,MIL,Milwaukee,1627763,250.0,516.0,64.0,167.0,77.0,87.0,24.0,136.0,160.0,155.0,42.0,13.0,68.0,132.0,641.0,2017,1992-12-11,29.0,Virginia,USA,77.0,229.0,4.0,2016.0,2020.0,2016.0,2.0,36.0
