,PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,2pointer_MADE,2pointer_ATTEMPTS,3pointer_MADE,3pointer_ATTEMPTS,FreeThrow_MADE,FreeThrow_ATTEMPTS,OFFENSIVE_REBOUNDS,DEFENSIVE_REBOUNDS,REBOUNDS_TOTAL,ASSISTS,STEALS,BLOCKS,TURNOVERS,PERSONAL_FOULS,POINTS,SEASON
6537,Russell Westbrook,1988-11-12,33,UCLA,USA,75.0,200.0,12,2008,2020,2008,1,4,1610612760,OKC,Oklahoma City,201566,824.0,1941.0,200.0,583.0,710.0,840.0,137.0,727.0,864.0,840.0,132.0,31.0,438.0,190.0,2558.0,2016
6538,Ryan Anderson,1988-05-06,34,California,USA,81.0,240.0,11,2008,2019,2008,1,21,1610612745,HOU,Houston,201583,323.0,773.0,204.0,506.0,129.0,150.0,112.0,218.0,330.0,68.0,31.0,14.0,55.0,142.0,979.0,2016
6539,Ryan Kelly,1991-04-09,31,Duke,USA,83.0,230.0,4,2013,2016,2013,2,48,1610612737,ATL,Atlanta,203527,8.0,28.0,4.0,10.0,5.0,6.0,1.0,17.0,18.0,8.0,4.0,5.0,4.0,5.0,25.0,2016
6540,Salah Mejri,1986-06-15,35, ,Tunisia,86.0,235.0,4,2015,2018,0,0,0,1610612742,DAL,Dallas,1626257,88.0,137.0,1.0,3.0,36.0,61.0,97.0,211.0,308.0,14.0,32.0,61.0,40.0,152.0,213.0,2016
6541,Sam Dekker,1994-05-06,28,Wisconsin,USA,81.0,230.0,4,2015,2018,2015,1,18,1610612745,HOU,Houston,1626155,203.0,429.0,60.0,187.0,38.0,68.0,94.0,190.0,284.0,76.0,38.0,21.0,41.0,83.0,504.0,2016
6542,Sasha Vujacic,1984-03-08,38,Udine,Slovenia,79.0,195.0,10,2004,2016,2004,1,27,1610612752,NYK,New York,2756,42.0,136.0,23.0,74.0,17.0,24.0,12.0,47.0,59.0,52.0,13.0,2.0,16.0,38.0,124.0,2016
6543,Sean Kilpatrick,1990-01-06,32,Cincinnati,USA,76.0,212.0,3,2014,2017,0,0,0,1610612751,BKN,Brooklyn,203930,305.0,735.0,105.0,308.0,204.0,242.0,22.0,258.0,280.0,157.0,45.0,6.0,135.0,118.0,919.0,2016
6544,Semaj Christon,1992-11-01,29,Xavier,USA,75.0,190.0,1,2016,2016,2014,2,55,1610612760,OKC,Oklahoma City,203902,77.0,223.0,12.0,63.0,17.0,31.0,19.0,68.0,87.0,130.0,28.0,7.0,43.0,79.0,183.0,2016
6545,Serge Ibaka,1989-09-18,32,Ricoh Manresa,Republic of the Congo,82.0,235.0,11,2009,2020,2008,1,24,1610612753,ORL,Orlando,201586,471.0,982.0,124.0,317.0,107.0,125.0,129.0,409.0,538.0,75.0,41.0,124.0,105.0,215.0,1173.0,2016
6546,Sergio Rodriguez,1986-06-12,35,Estudiantes,Spain,75.0,176.0,5,2006,2016,2006,1,27,1610612755,PHI,Philadelphia,200771,210.0,536.0,92.0,252.0,18.0,27.0,21.0,136.0,157.0,344.0,49.0,4.0,128.0,95.0,530.0,2016
6547,Seth Curry,1990-08-23,31,Duke,USA,74.0,185.0,6,2013,2020,0,0,0,1610612742,DAL,Dallas,203552,338.0,703.0,137.0,322.0,85.0,100.0,25.0,154.0,179.0,189.0,79.0,7.0,92.0,126.0,898.0,2016
6548,Shabazz Muhammad,1992-11-13,29,UCLA,USA,78.0,221.0,5,2013,2017,2013,1,14,1610612750,MIN,Minnesota,203498,288.0,598.0,49.0,145.0,147.0,190.0,84.0,136.0,220.0,35.0,22.0,6.0,56.0,86.0,772.0,2016
6549,Shabazz Napier,1991-07-14,30,Connecticut,USA,72.0,175.0,6,2014,2019,2014,1,24,1610612757,POR,Portland,203894,73.0,183.0,34.0,92.0,38.0,49.0,8.0,53.0,61.0,67.0,32.0,2.0,41.0,38.0,218.0,2016
6550,Shaun Livingston,1985-09-11,36,No College,USA,79.0,192.0,15,2004,2018,2004,1,4,1610612744,GSW,Golden State,2733,173.0,316.0,1.0,3.0,42.0,60.0,28.0,123.0,151.0,139.0,38.0,20.0,62.0,120.0,389.0,2016
6551,Shawn Long,1993-01-29,29,Louisiana-Lafayette,USA,81.0,255.0,1,2016,2016,0,0,0,1610612755,PHI,Philadelphia,1627848,61.0,109.0,7.0,19.0,19.0,35.0,41.0,44.0,85.0,13.0,9.0,9.0,13.0,49.0,148.0,2016
6552,Shelvin Mack,1990-04-22,32,Butler,USA,75.0,203.0,8,2011,2018,2011,2,34,1610612762,UTA,Utah,202714,170.0,381.0,37.0,120.0,53.0,77.0,20.0,105.0,125.0,154.0,42.0,3.0,90.0,100.0,430.0,2016
6553,Skal Labissiere,1996-03-18,26,Kentucky,Haiti,82.0,235.0,4,2016,2019,2016,1,28,1610612758,SAC,Sacramento,1627746,117.0,218.0,3.0,8.0,52.0,74.0,51.0,111.0,162.0,27.0,16.0,13.0,37.0,64.0,289.0,2016
6554,Solomon Hill,1991-03-18,31,Arizona,USA,78.0,226.0,7,2013,2020,2013,1,23,1610612740,NOP,New Orleans,203524,183.0,478.0,94.0,270.0,103.0,128.0,51.0,256.0,307.0,141.0,72.0,32.0,82.0,182.0,563.0,2016
6555,Spencer Dinwiddie,1993-04-06,29,Colorado,USA,77.0,215.0,6,2014,2020,2014,2,38,1610612751,BKN,Brooklyn,203915,134.0,302.0,38.0,101.0,126.0,159.0,27.0,137.0,164.0,185.0,44.0,23.0,66.0,119.0,432.0,2016
6556,Spencer Hawes,1988-04-28,34,Washington,USA,85.0,245.0,10,2007,2016,2007,1,10,1610612766,CHA,Charlotte,201150,134.0,277.0,25.0,81.0,44.0,52.0,38.0,153.0,191.0,81.0,15.0,30.0,49.0,77.0,337.0,2016
6557,Stanley Johnson,1996-05-29,26,Arizona,USA,78.0,242.0,5,2015,2020,2015,1,8,1610612765,DET,Detroit,1626169,129.0,365.0,45.0,154.0,36.0,53.0,36.0,153.0,189.0,105.0,56.0,24.0,71.0,121.0,339.0,2016
6558,Stephen Curry,1988-03-14,34,Davidson,USA,75.0,185.0,11,2009,2020,2009,1,7,1610612744,GSW,Golden State,201939,675.0,1443.0,324.0,789.0,325.0,362.0,61.0,292.0,353.0,524.0,142.0,17.0,239.0,183.0,1999.0,2016
6559,Stephen Zimmerman,1996-09-09,25,UNLV,USA,84.0,240.0,1,2016,2016,2016,2,41,1610612753,ORL,Orlando,1627757,10.0,31.0,0.0,0.0,3.0,5.0,11.0,24.0,35.0,4.0,2.0,5.0,3.0,17.0,23.0,2016
6560,Steve Novak,1983-06-13,38,Marquette,USA,82.0,225.0,10,2006,2016,2006,2,32,1610612749,MIL,Milwaukee,200779,2.0,7.0,1.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,2016
6561,Steven Adams,1993-07-20,28,Pittsburgh,New Zealand,83.0,265.0,7,2013,2020,2013,1,12,1610612760,OKC,Oklahoma City,203500,374.0,655.0,0.0,1.0,157.0,257.0,281.0,332.0,613.0,86.0,89.0,78.0,146.0,195.0,905.0,2016
6562,T.J. Warren,1993-09-05,28,North Carolina State,USA,80.0,220.0,6,2014,2020,2014,1,14,1610612756,PHX,Phoenix,203933,403.0,814.0,26.0,98.0,119.0,154.0,125.0,214.0,339.0,75.0,76.0,39.0,57.0,175.0,951.0,2016
6563,Taj Gibson,1985-06-24,36,USC,USA,81.0,232.0,11,2009,2020,2009,1,26,1610612741,CHI,Chicago,201959,365.0,709.0,3.0,13.0,113.0,158.0,158.0,327.0,485.0,73.0,41.0,65.0,105.0,163.0,846.0,2016
6564,Tarik Black,1991-11-22,30,Kansas,USA,81.0,250.0,4,2014,2017,0,0,0,1610612747,LAL,Los Angeles,204028,150.0,294.0,1.0,2.0,82.0,109.0,144.0,199.0,343.0,39.0,29.0,44.0,58.0,173.0,383.0,2016
6565,Taurean Prince,1994-03-22,28,Baylor,USA,79.0,218.0,4,2016,2020,2016,1,12,1610612737,ATL,Atlanta,1627752,114.0,285.0,33.0,102.0,74.0,94.0,25.0,132.0,157.0,55.0,43.0,27.0,61.0,96.0,335.0,2016
6566,Terrence Jones,1992-01-09,30,Kentucky,USA,81.0,252.0,5,2012,2018,2012,1,18,1610612740,NOP,New Orleans,203093,231.0,492.0,19.0,75.0,103.0,170.0,65.0,241.0,306.0,59.0,40.0,54.0,48.0,67.0,584.0,2016
6567,Terrence Ross,1991-02-05,31,Washington,USA,78.0,206.0,8,2012,2020,2012,1,8,1610612761,TOR,Toronto,203082,326.0,746.0,142.0,391.0,64.0,77.0,18.0,188.0,206.0,88.0,87.0,33.0,68.0,143.0,858.0,2016
6568,Terry Rozier,1994-03-17,28,Louisville,USA,73.0,190.0,5,2015,2020,2015,1,16,1610612738,BOS,Boston,1626179,151.0,411.0,57.0,179.0,51.0,66.0,40.0,187.0,227.0,131.0,45.0,11.0,47.0,69.0,410.0,2016
6569,Thabo Sefolosha,1984-05-02,38, ,Switzerland,78.0,215.0,14,2006,2019,2006,1,13,1610612737,ATL,Atlanta,200757,174.0,395.0,41.0,120.0,55.0,75.0,54.0,216.0,270.0,107.0,96.0,31.0,58.0,97.0,444.0,2016
6570,Thaddeus Young,1988-06-21,33,Georgia Tech,USA,80.0,235.0,13,2007,2020,2007,1,12,1610612754,IND,Indiana,201152,362.0,687.0,45.0,118.0,45.0,86.0,131.0,317.0,448.0,122.0,113.0,29.0,95.0,135.0,814.0,2016
6571,Thomas Robinson,1991-03-17,31,Kansas,USA,82.0,237.0,5,2012,2016,2012,1,5,1610612747,LAL,Los Angeles,203080,105.0,196.0,0.0,1.0,31.0,66.0,84.0,139.0,223.0,31.0,26.0,9.0,46.0,76.0,241.0,2016
6572,Thon Maker,1997-02-25,25, ,South Sudan,84.0,221.0,4,2016,2020,2016,1,10,1610612749,MIL,Milwaukee,1627748,83.0,181.0,28.0,74.0,32.0,49.0,40.0,74.0,114.0,23.0,10.0,26.0,17.0,84.0,226.0,2016
6573,Tiago Splitter,1985-01-01,37,Baskonia,Brazil,83.0,245.0,7,2010,2016,2007,1,28,1610612755,PHI,Philadelphia,201168,14.0,31.0,2.0,6.0,9.0,11.0,8.0,14.0,22.0,4.0,1.0,1.0,6.0,8.0,39.0,2016
6574,Tim Frazier,1990-11-01,31,Penn State,USA,72.0,170.0,6,2014,2020,0,0,0,1610612740,NOP,New Orleans,204025,163.0,404.0,40.0,128.0,98.0,129.0,34.0,139.0,173.0,335.0,56.0,6.0,101.0,133.0,464.0,2016
6575,Tim Hardaway Jr.,1992-03-16,30,Michigan,USA,77.0,205.0,7,2013,2020,2013,1,24,1610612737,ATL,Atlanta,203501,415.0,912.0,149.0,417.0,164.0,214.0,35.0,189.0,224.0,182.0,55.0,15.0,106.0,103.0,1143.0,2016
6576,Tim Quarterman,1994-10-27,27,Louisiana State,USA,78.0,190.0,1,2016,2017,0,0,0,1610612757,POR,Portland,1627817,13.0,29.0,5.0,13.0,0.0,3.0,4.0,10.0,14.0,11.0,2.0,3.0,11.0,6.0,31.0,2016
6577,Timofey Mozgov,1986-07-16,35, ,Russia,85.0,275.0,9,2010,2018,0,0,0,1610612747,LAL,Los Angeles,202389,169.0,328.0,0.0,1.0,63.0,78.0,104.0,160.0,264.0,43.0,16.0,31.0,72.0,133.0,401.0,2016
6578,Timothe Luwawu-Cabarrot,1995-05-09,27,Mega Basket,France,79.0,220.0,4,2016,2020,2016,1,24,1610612755,PHI,Philadelphia,1627789,145.0,361.0,50.0,161.0,105.0,123.0,25.0,124.0,149.0,75.0,32.0,10.0,73.0,154.0,445.0,2016
6579,Tobias Harris,1992-07-15,29,Tennessee,USA,80.0,226.0,9,2011,2020,2011,1,19,1610612765,DET,Detroit,202699,511.0,1063.0,109.0,314.0,190.0,226.0,63.0,353.0,416.0,142.0,60.0,39.0,96.0,133.0,1321.0,2016
6580,Tomas Satoransky,1991-10-30,30,FC Barcelona,Czech Republic,79.0,210.0,4,2016,2020,2012,2,32,1610612764,WAS,Washington,203107,61.0,147.0,9.0,37.0,23.0,33.0,25.0,58.0,83.0,92.0,26.0,6.0,38.0,60.0,154.0,2016
6581,Toney Douglas,1986-03-16,36,Florida State,USA,74.0,195.0,7,2009,2016,2009,1,29,1610612763,MEM,Memphis,201962,43.0,117.0,7.0,42.0,24.0,29.0,13.0,48.0,61.0,56.0,18.0,5.0,21.0,50.0,117.0,2016
6582,Tony Allen,1982-01-11,40,Oklahoma State,USA,76.0,213.0,13,2004,2017,2004,1,25,1610612763,MEM,Memphis,2754,274.0,595.0,15.0,54.0,80.0,130.0,166.0,225.0,391.0,98.0,115.0,29.0,100.0,178.0,643.0,2016
6583,Tony Parker,1982-05-17,40,Paris Basket Racing,France,74.0,185.0,18,2001,2018,2001,1,28,1610612759,SAS,San Antonio,2225,265.0,569.0,23.0,69.0,85.0,117.0,9.0,104.0,113.0,285.0,34.0,2.0,89.0,92.0,638.0,2016
6584,Tony Snell,1991-11-10,30,New Mexico,USA,78.0,213.0,7,2013,2020,2013,1,20,1610612749,MIL,Milwaukee,203503,246.0,541.0,144.0,355.0,47.0,58.0,22.0,226.0,248.0,96.0,55.0,14.0,55.0,125.0,683.0,2016
6585,Treveon Graham,1993-10-28,28,Va Commonwealth,USA,77.0,219.0,4,2016,2019,0,0,0,1610612766,CHA,Charlotte,1626203,19.0,40.0,9.0,15.0,10.0,15.0,5.0,17.0,22.0,6.0,6.0,1.0,3.0,18.0,57.0,2016
6586,Trevor Ariza,1985-06-30,36,UCLA,USA,80.0,215.0,16,2004,2020,2004,2,43,1610612745,HOU,Houston,2772,326.0,798.0,191.0,555.0,93.0,126.0,54.0,404.0,458.0,175.0,147.0,20.0,73.0,133.0,936.0,2016
6587,Trevor Booker,1987-11-25,34,Clemson,USA,80.0,228.0,7,2010,2017,2010,1,23,1610612751,BKN,Brooklyn,202344,305.0,591.0,25.0,78.0,74.0,110.0,143.0,428.0,571.0,138.0,75.0,28.0,127.0,152.0,709.0,2016
6588,Trey Burke,1992-11-12,29,Michigan,USA,72.0,185.0,7,2013,2020,2013,1,9,1610612764,WAS,Washington,203504,116.0,255.0,31.0,70.0,22.0,29.0,7.0,40.0,47.0,100.0,11.0,5.0,48.0,54.0,285.0,2016
6589,Trey Lyles,1995-11-05,26,Kentucky,Canada,81.0,234.0,5,2015,2020,2015,1,12,1610612762,UTA,Utah,1626168,159.0,439.0,65.0,204.0,57.0,79.0,48.0,187.0,235.0,69.0,26.0,20.0,64.0,97.0,440.0,2016
6590,Tristan Thompson,1991-03-13,31,Texas,Canada,81.0,254.0,9,2011,2020,2011,1,4,1610612739,CLE,Cleveland,202684,262.0,437.0,0.0,3.0,106.0,213.0,286.0,429.0,715.0,77.0,39.0,84.0,64.0,176.0,630.0,2016
6591,Troy Daniels,1991-07-15,30,Virginia Commonwealth,USA,76.0,200.0,7,2013,2019,0,0,0,1610612763,MEM,Memphis,203584,185.0,495.0,138.0,355.0,43.0,54.0,22.0,78.0,100.0,46.0,20.0,4.0,45.0,90.0,551.0,2016
6592,Troy Williams,1994-12-30,27,Indiana,USA,79.0,218.0,3,2016,2018,0,0,0,1610612763,MEM,Memphis,1627786,73.0,167.0,18.0,62.0,21.0,32.0,15.0,54.0,69.0,25.0,27.0,10.0,32.0,60.0,185.0,2016
6593,Ty Lawson,1987-11-03,34,North Carolina,USA,71.0,195.0,9,2009,2017,2009,1,18,1610612758,SAC,Sacramento,201951,237.0,522.0,34.0,118.0,173.0,217.0,44.0,135.0,179.0,334.0,74.0,6.0,129.0,119.0,681.0,2016
6594,Tyler Ennis,1994-08-24,27,Syracuse,Canada,75.0,194.0,3,2014,2017,2014,1,18,1610612745,HOU,Houston,203898,90.0,208.0,27.0,70.0,21.0,25.0,9.0,36.0,45.0,86.0,25.0,2.0,45.0,58.0,228.0,2016
6595,Tyler Johnson,1992-05-07,30,Fresno State,USA,75.0,186.0,6,2014,2020,0,0,0,1610612748,MIA,Miami,204020,357.0,824.0,93.0,250.0,195.0,254.0,50.0,243.0,293.0,233.0,84.0,44.0,90.0,176.0,1002.0,2016
6596,Tyler Ulis,1996-01-05,26,Kentucky,USA,70.0,160.0,3,2016,2018,2016,2,34,1610612756,PHX,Phoenix,1627755,184.0,437.0,21.0,79.0,55.0,71.0,20.0,75.0,95.0,226.0,48.0,5.0,77.0,73.0,444.0,2016
6597,Tyler Zeller,1990-01-17,32,North Carolina,USA,83.0,250.0,8,2012,2019,2012,1,17,1610612738,BOS,Boston,203092,78.0,158.0,0.0,1.0,22.0,39.0,43.0,81.0,124.0,42.0,7.0,21.0,20.0,61.0,178.0,2016
6598,Tyreke Evans,1989-09-19,32,Memphis,USA,78.0,220.0,9,2009,2018,2009,1,4,1610612740,NOP,New Orleans,201936,150.0,370.0,42.0,118.0,69.0,92.0,13.0,124.0,137.0,124.0,35.0,9.0,61.0,60.0,411.0,2016
6599,Tyson Chandler,1982-10-02,39, ,USA,84.0,235.0,19,2001,2019,2001,1,2,1610612756,PHX,Phoenix,2199,153.0,228.0,0.0,0.0,91.0,124.0,153.0,386.0,539.0,30.0,33.0,24.0,65.0,126.0,397.0,2016
6600,Tyus Jones,1996-05-10,26,Duke,USA,72.0,196.0,5,2015,2020,2015,1,24,1610612750,MIN,Minnesota,1626145,75.0,181.0,26.0,73.0,33.0,43.0,10.0,57.0,67.0,156.0,48.0,5.0,38.0,50.0,209.0,2016
6601,Udonis Haslem,1980-06-09,41,Florida,USA,80.0,235.0,17,2003,2020,0,0,0,1610612748,MIA,Miami,2617,11.0,23.0,0.0,3.0,9.0,15.0,8.0,28.0,36.0,6.0,6.0,1.0,8.0,22.0,31.0,2016
6602,Victor Oladipo,1992-05-04,30,Indiana,USA,76.0,213.0,7,2013,2020,2013,1,2,1610612760,OKC,Oklahoma City,203506,412.0,932.0,127.0,352.0,116.0,154.0,39.0,252.0,291.0,176.0,78.0,21.0,119.0,155.0,1067.0,2016
6603,Vince Carter,1977-01-26,45,North Carolina,USA,78.0,220.0,22,1998,2019,1998,1,5,1610612763,MEM,Memphis,1713,193.0,490.0,112.0,296.0,88.0,115.0,36.0,191.0,227.0,133.0,60.0,36.0,50.0,163.0,586.0,2016
6604,Wade Baldwin IV,1996-03-29,26,Vanderbilt,USA,76.0,200.0,2,2016,2018,2016,1,17,1610612763,MEM,Memphis,1627735,36.0,115.0,3.0,22.0,31.0,37.0,11.0,35.0,46.0,61.0,18.0,7.0,39.0,40.0,106.0,2016
6605,Wayne Ellington,1987-11-29,34,North Carolina,USA,76.0,207.0,11,2009,2020,2009,1,28,1610612748,MIA,Miami,201961,231.0,555.0,149.0,394.0,37.0,43.0,18.0,114.0,132.0,70.0,35.0,4.0,30.0,70.0,648.0,2016
6606,Wayne Selden,1994-09-30,27,Kansas,USA,77.0,230.0,3,2016,2018,0,0,0,1610612740,NOP,New Orleans,1627782,25.0,58.0,7.0,28.0,14.0,22.0,1.0,15.0,16.0,13.0,6.0,1.0,12.0,18.0,71.0,2016
6607,Wesley Johnson,1987-07-11,34,Syracuse,USA,79.0,215.0,9,2010,2018,2010,1,4,1610612746,LAC,LA,202325,73.0,200.0,29.0,118.0,11.0,17.0,26.0,155.0,181.0,23.0,29.0,30.0,18.0,83.0,186.0,2016
6608,Wesley Matthews,1986-10-14,35,Marquette,USA,76.0,220.0,11,2009,2020,0,0,0,1610612742,DAL,Dallas,202083,333.0,847.0,174.0,479.0,146.0,179.0,18.0,241.0,259.0,210.0,77.0,15.0,102.0,161.0,986.0,2016
6609,Will Barton,1991-01-06,31,Memphis,USA,78.0,181.0,8,2012,2020,2012,2,40,1610612743,DEN,Denver,203115,295.0,666.0,87.0,235.0,143.0,190.0,58.0,201.0,259.0,206.0,48.0,28.0,97.0,110.0,820.0,2016
6610,Willie Cauley-Stein,1993-08-18,28,Kentucky,USA,84.0,240.0,5,2015,2020,2015,1,6,1610612758,SAC,Sacramento,1626161,255.0,481.0,0.0,2.0,101.0,151.0,85.0,254.0,339.0,80.0,53.0,44.0,69.0,147.0,611.0,2016
6611,Willie Reed,1990-05-16,32,St. Louis,USA,83.0,245.0,2,2012,2017,0,0,0,1610612748,MIA,Miami,203186,162.0,285.0,1.0,4.0,49.0,88.0,129.0,203.0,332.0,26.0,18.0,47.0,31.0,137.0,374.0,2016
6612,Willy Hernangomez,1994-05-27,28,Cajasol Sevilla,Spain,83.0,250.0,4,2016,2020,2015,2,35,1610612752,NYK,New York,1626195,246.0,465.0,4.0,15.0,91.0,125.0,170.0,332.0,502.0,96.0,41.0,36.0,100.0,150.0,587.0,2016
6613,Wilson Chandler,1987-05-10,35,DePaul,USA,80.0,235.0,12,2007,2019,2007,1,23,1610612743,DEN,Denver,201163,433.0,939.0,110.0,326.0,141.0,194.0,103.0,357.0,460.0,141.0,51.0,30.0,114.0,172.0,1117.0,2016
6614,Yogi Ferrell,1993-05-09,29,Indiana,USA,72.0,178.0,4,2016,2020,0,0,0,1610612751,BKN,Brooklyn,1627812,160.0,394.0,68.0,176.0,74.0,89.0,20.0,91.0,111.0,172.0,42.0,9.0,70.0,90.0,462.0,2016
6615,Zach LaVine,1995-03-10,27,UCLA,USA,77.0,200.0,6,2014,2020,2014,1,13,1610612750,MIN,Minnesota,203897,326.0,710.0,120.0,310.0,117.0,140.0,19.0,141.0,160.0,139.0,41.0,10.0,85.0,104.0,889.0,2016
6616,Zach Randolph,1981-07-16,40,Michigan State,USA,81.0,250.0,17,2001,2017,2001,1,19,1610612763,MEM,Memphis,2216,433.0,964.0,21.0,94.0,141.0,193.0,182.0,416.0,598.0,122.0,38.0,10.0,99.0,136.0,1028.0,2016
6617,Zaza Pachulia,1984-02-10,38,"Tbilisi, Georgia",Georgia,83.0,270.0,16,2003,2018,2003,2,42,1610612744,GSW,Golden State,2585,164.0,307.0,0.0,2.0,98.0,126.0,140.0,270.0,410.0,132.0,59.0,33.0,87.0,166.0,426.0,2016
6618,Aaron Brooks,1985-01-14,37,Oregon,USA,72.0,161.0,10,2007,2017,2007,1,26,1610612750,MIN,Minnesota,201166,28.0,69.0,11.0,31.0,8.0,11.0,7.0,10.0,17.0,20.0,6.0,0.0,11.0,28.0,75.0,2017
6619,Aaron Gordon,1995-09-16,26,Arizona,USA,80.0,235.0,6,2014,2020,2014,1,4,1610612753,ORL,Orlando,203932,375.0,865.0,115.0,342.0,157.0,225.0,87.0,370.0,457.0,136.0,59.0,45.0,107.0,111.0,1022.0,2017
6620,Aaron Harrison,1994-10-28,27,Kentucky,USA,78.0,210.0,2,2015,2017,0,0,0,1610612742,DAL,Dallas,1626151,19.0,69.0,9.0,43.0,13.0,17.0,4.0,20.0,24.0,11.0,9.0,2.0,3.0,27.0,60.0,2017
6621,Aaron Jackson,1986-05-06,36,Duquesne,USA,75.0,183.0,0,2017,2017,0,0,0,1610612745,HOU,Houston,1628935,3.0,9.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,4.0,8.0,2017
6622,Abdel Nader,1993-09-25,28,Iowa State,Egypt,77.0,225.0,3,2017,2020,2016,2,58,1610612738,BOS,Boston,1627846,50.0,149.0,23.0,65.0,23.0,39.0,13.0,58.0,71.0,26.0,15.0,10.0,34.0,45.0,146.0,2017
6623,Adreian Payne,1991-02-19,31,Michigan State,USA,82.0,237.0,3,2014,2017,2014,1,15,1610612753,ORL,Orlando,203940,7.0,10.0,2.0,3.0,5.0,6.0,2.0,7.0,9.0,0.0,2.0,0.0,2.0,6.0,21.0,2017
6624,Al Horford,1986-06-03,35,Florida,Dominican Republic,81.0,240.0,13,2007,2020,2007,1,3,1610612738,BOS,Boston,201143,373.0,761.0,98.0,228.0,107.0,134.0,106.0,437.0,543.0,343.0,45.0,81.0,133.0,141.0,951.0,2017
6625,Al Jefferson,1985-01-04,37,Prentiss HS (MS),USA,82.0,280.0,13,2004,2017,2004,1,15,1610612754,IND,Indiana,2744,111.0,208.0,0.0,3.0,30.0,36.0,30.0,113.0,143.0,30.0,16.0,23.0,21.0,66.0,252.0,2017
6626,Al-Farouq Aminu,1990-09-21,31,Wake Forest,USA,80.0,220.0,10,2010,2020,2010,1,8,1610612757,POR,Portland,202329,233.0,589.0,126.0,344.0,59.0,80.0,99.0,433.0,532.0,86.0,79.0,41.0,82.0,137.0,651.0,2017
6627,Alan Williams,1993-01-28,29,California-Santa Barbara,USA,80.0,265.0,4,2015,2018,0,0,0,1610612756,PHX,Phoenix,1626210,7.0,18.0,0.0,0.0,6.0,9.0,3.0,19.0,22.0,8.0,5.0,1.0,7.0,13.0,20.0,2017
6628,Alec Burks,1991-07-20,30,Colorado,USA,78.0,214.0,9,2011,2020,2011,1,12,1610612762,UTA,Utah,202692,174.0,418.0,49.0,144.0,107.0,124.0,19.0,175.0,194.0,67.0,37.0,8.0,60.0,76.0,504.0,2017
6629,Alec Peters,1995-04-13,27,Valparaiso,USA,81.0,235.0,0,2017,2017,2017,2,54,1610612756,PHX,Phoenix,1628409,28.0,74.0,18.0,58.0,8.0,10.0,8.0,29.0,37.0,12.0,2.0,2.0,4.0,13.0,82.0,2017
6630,Alex Abrines,1993-08-01,28,FC Barcelona,Spain,78.0,200.0,2,2016,2018,2013,2,32,1610612760,OKC,Oklahoma City,203518,119.0,298.0,87.0,226.0,39.0,46.0,26.0,91.0,117.0,28.0,38.0,8.0,26.0,126.0,364.0,2017
6631,Alex Caruso,1994-02-28,28,Texas A&M,USA,76.0,186.0,3,2017,2020,0,0,0,1610612747,LAL,Los Angeles,1627936,50.0,116.0,13.0,43.0,21.0,30.0,15.0,50.0,65.0,75.0,23.0,10.0,42.0,52.0,134.0,2017
6632,Alex Len,1993-06-16,28,Maryland,Ukraine,84.0,250.0,7,2013,2020,2013,1,5,1610612756,PHX,Phoenix,203458,214.0,378.0,1.0,3.0,158.0,231.0,175.0,343.0,518.0,82.0,27.0,61.0,78.0,158.0,587.0,2017
6633,Alex Poythress,1993-09-06,28,Kentucky,USA,81.0,235.0,3,2016,2018,0,0,0,1610612754,IND,Indiana,1627816,11.0,26.0,4.0,11.0,0.0,0.0,7.0,10.0,17.0,2.0,3.0,1.0,2.0,16.0,26.0,2017
6634,Alfonzo McKinnie,1992-09-17,29,Wisconsin-Green Bay,USA,79.0,215.0,3,2017,2020,0,0,0,1610612761,TOR,Toronto,1628035,8.0,15.0,3.0,9.0,2.0,3.0,1.0,6.0,7.0,1.0,1.0,1.0,3.0,8.0,21.0,2017
6635,Allen Crabbe,1992-04-09,30,California,USA,77.0,212.0,6,2013,2019,2013,2,31,1610612751,BKN,Brooklyn,203459,337.0,827.0,201.0,532.0,115.0,135.0,28.0,296.0,324.0,117.0,47.0,35.0,78.0,168.0,990.0,2017
6636,Amir Johnson,1987-05-01,35,No College,USA,81.0,240.0,14,2005,2018,2005,2,56,1610612755,PHI,Philadelphia,101161,141.0,267.0,10.0,32.0,52.0,85.0,129.0,208.0,337.0,122.0,45.0,45.0,55.0,195.0,344.0,2017
6637,Andre Drummond,1993-08-10,28,Connecticut,USA,82.0,279.0,8,2012,2020,2012,1,9,1610612765,DET,Detroit,203083,466.0,881.0,0.0,11.0,239.0,395.0,399.0,848.0,1247.0,237.0,114.0,127.0,200.0,250.0,1171.0,2017
6638,Andre Iguodala,1984-01-28,38,Arizona,USA,78.0,215.0,16,2004,2020,2004,1,9,1610612744,GSW,Golden State,2738,149.0,324.0,34.0,119.0,55.0,89.0,51.0,202.0,253.0,214.0,54.0,39.0,68.0,99.0,387.0,2017
