,PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,TEAM_ID,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
4002,Axel Toupane,1992-07-23,29,No School,France,79.0,210.0,2,1610612749,2015,2020,0,0,0
4003,Monte Towe,1953-09-27,68,North Carolina State,USA,67.0,150.0,0,1610612743,1976,1976,1975,4,57
4004,Keith Tower,1970-05-15,52,Notre Dame,USA,83.0,250.0,3,0,1993,1996,0,0,0
4005,William Towery,1920-06-20,101,Western Kentucky,USA,76.0,210.0,1,1610610024,1948,1949,0,0,0
4006,Linton Townes,1959-11-30,62,James Madison,USA,79.0,190.0,2,1610612757,1982,1984,1982,2,33
4007,Karl-Anthony Towns,1995-11-15,26,Kentucky,USA,83.0,248.0,5,1610612750,2015,2020,2015,1,1
4008,Raymond Townsend,1955-12-20,66,UCLA,USA,75.0,175.0,2,1610612744,1978,1981,1978,1,22
4009,George Trapp,1948-07-11,73,Long Beach State,USA,80.0,205.0,5,1610612765,1971,1976,1971,1,5
4010,John Trapp,1945-10-02,76,UNLV,USA,79.0,210.0,4,1610612745,1968,1972,1968,2,15
4011,Robert Traylor,1977-02-01,45,Michigan,USA,80.0,284.0,7,1610612739,1998,2004,1998,1,6
4012,Gary Trent,1974-09-22,47,Ohio,USA,80.0,250.0,9,1610612750,1995,2003,1995,1,11
4013,Gary Trent Jr.,1999-01-18,23,Duke,USA,77.0,209.0,2,1610612757,2018,2020,2018,2,37
4014,Jeff Trepagnier,1979-07-11,42,Southern California,USA,76.0,200.0,3,1610612743,2001,2003,2001,2,35
4015,John Tresvant,1939-11-06,82,Seattle,USA,79.0,215.0,8,1610612764,1964,1972,1964,5,40
4017,Dick Triptow,1922-11-03,99,DePaul,USA,72.0,170.0,1,1610612765,1948,1949,0,0,0
4018,Kelly Tripucka,1959-02-16,63,Notre Dame,USA,78.0,220.0,9,1610612765,1981,1990,1981,1,12
4019,Cezary Trybanski,1979-09-22,42,Znicz Pruszkow,Poland,86.0,240.0,2,1610612763,2002,2003,0,0,0
4020,Jake Tsakalidis,1979-06-10,42,AEK Athens,Greece,86.0,290.0,7,1610612756,2000,2006,2000,1,25
4021,John Tschogl,1950-04-25,72,California-Santa Barbara,USA,78.0,206.0,2,1610612737,1972,1974,0,0,0
4023,Nikoloz Tskitishvili,1983-04-14,39,Benetton Treviso,Georgia,84.0,225.0,4,1610612743,2002,2005,2002,1,5
4024,Al Tucker,1943-02-24,79,Oklahoma Baptist,USA,80.0,190.0,3,1610612760,1967,1970,1967,1,6
4025,Alando Tucker,1984-02-11,38,Wisconsin,USA,78.0,205.0,3,0,2007,2009,2007,1,29
4027,Jim Tucker,1932-12-11,89,Duquesne,USA,79.0,185.0,2,1610612755,1954,1956,1954,3,24
4028,P.J. Tucker,1985-05-05,37,Texas,USA,77.0,245.0,9,1610612749,2006,2020,2006,2,35
4029,Rayjon Tucker,1997-09-24,24,Arkansas-Little Rock,USA,75.0,209.0,1,1610612755,2019,2020,0,0,0
4030,Trent Tucker,1959-12-20,62,Minnesota,USA,77.0,193.0,10,1610612752,1982,1992,1982,1,6
4031,Ronny Turiaf,1983-01-13,39,Gonzaga,France,82.0,249.0,9,0,2005,2014,2005,2,37
4032,Mirsad Turkcan,1976-06-07,45,Efes Pilsen,Turkey,81.0,216.0,0,1610612749,1999,1999,1998,1,18
4033,Hedo Turkoglu,1979-03-19,43,Efes Pilsen,Turkey,82.0,220.0,14,1610612753,2000,2014,2000,1,16
4034,Andre Turner,1964-12-13,57,Memphis,USA,71.0,160.0,5,1610612764,1986,1991,1986,3,69
4035,Bill Turner,1944-02-18,78,Akron,USA,79.0,220.0,5,1610612744,1967,1972,1967,3,27
4036,Elston Turner,1959-06-10,62,Mississippi,USA,77.0,190.0,7,1610612743,1981,1988,1981,2,43
4037,Evan Turner,1988-10-27,33,Ohio State,USA,78.0,220.0,10,1610612750,2010,2019,2010,1,2
4038,Henry Turner,1966-08-18,55,California State-Fullerton,USA,79.0,200.0,1,1610612758,1989,1994,0,0,0
4039,Jack Turner,1930-06-29,91,Western Kentucky,USA,76.0,170.0,0,1610612752,1954,1954,1954,1,8
4040,Jack Turner,1939-06-05,82,Louisville,USA,77.0,200.0,0,1610612764,1961,1961,1961,2,18
4041,Jeff Turner,1962-04-09,60,Vanderbilt,USA,81.0,230.0,9,1610612753,1984,1995,1984,1,17
4042,John Turner,1967-11-30,54,Phillips,USA,80.0,245.0,0,1610612745,1991,1991,1991,1,20
4043,Myles Turner,1996-03-24,26,Texas,USA,83.0,250.0,5,1610612754,2015,2020,2015,1,11
4044,Wayne Turner,1976-03-22,46,Kentucky,USA,74.0,190.0,0,0,1999,1999,0,0,0
4045,Mel Turpin,1960-12-28,61,Kentucky,USA,83.0,240.0,4,1610612739,1984,1989,1984,1,6
4046,Dave Twardzik,1950-09-20,71,Old Dominion,USA,73.0,175.0,3,1610612757,1976,1979,1972,2,26
4047,Jack Twyman,1934-05-11,88,Cincinnati,USA,78.0,210.0,10,1610612758,1955,1965,1955,2,8
4048,B.J. Tyler,1971-04-30,51,Texas,USA,73.0,185.0,0,1610612755,1994,1994,1994,1,20
4049,Jeremy Tyler,1991-06-21,30,Tokyo Apache,USA,82.0,250.0,5,1610612744,2011,2013,2011,2,39
4050,Terry Tyler,1956-10-30,65,Detroit,USA,79.0,215.0,10,1610612765,1978,1988,1978,2,23
4051,Charlie Tyra,1935-08-16,86,Louisville,USA,80.0,230.0,4,1610612752,1957,1961,1957,1,2
4052,Edwin Ubiles,1986-11-26,35,Siena,Puerto Rico,78.0,204.0,0,0,2011,2011,0,0,0
4053,Ekpe Udoh,1987-05-20,35,Baylor,USA,82.0,245.0,7,1610612762,2010,2018,2010,1,6
4054,Ime Udoka,1977-08-09,44,Portland State,USA,77.0,220.0,7,0,2003,2010,0,0,0
4055,Beno Udrih,1982-07-05,39,Olimpia Milano,Slovenia,75.0,205.0,13,1610612758,2004,2016,2004,1,28
4056,Roko Ukic,1984-12-05,37,Virtus Roma,Croatia,77.0,190.0,1,0,2007,2009,2005,2,41
4057,Tyler Ulis,1996-01-05,26,Kentucky,USA,70.0,160.0,3,0,2016,2018,2016,2,34
4058,Wes Unseld,1946-03-14,76,Louisville,USA,79.0,245.0,12,1610612764,1968,1980,1968,1,2
4059,Hal Uplinger,1929-09-30,92,Long Island-Brooklyn,USA,76.0,185.0,0,1610610024,1953,1953,0,0,0
4060,Kelvin Upshaw,1963-01-24,59,Utah,USA,74.0,180.0,2,1610612742,1988,1990,0,0,0
4061,Jarrod Uthoff,1993-05-19,29,Iowa,USA,81.0,220.0,2,1610612764,2016,2019,0,0,0
4062,Ben Uzoh,1988-03-18,34,Tulsa,USA,75.0,205.0,2,1610612751,2010,2011,0,0,0
4063,Robert Vaden,1985-03-03,37,Alabama-Birmingham,USA,77.0,205.0,0,1610612760,2010,2010,2009,2,54
4064,Jonas Valanciunas,1992-05-06,30,Lietuvos rytas Vilnius,Lithuania,83.0,265.0,8,1610612763,2012,2020,2011,1,5
4065,Darnell Valentine,1959-02-03,63,Kansas,USA,74.0,183.0,8,1610612757,1981,1990,1981,1,16
4066,Denzel Valentine,1993-11-16,28,Michigan State,USA,76.0,220.0,3,1610612741,2016,2020,2016,1,14
4067,Ron Valentine,1957-11-27,64,Old Dominion,USA,79.0,210.0,0,1610612743,1980,1980,1980,3,51
4068,John Vallely,1948-10-03,73,UCLA,USA,75.0,185.0,1,1610612737,1970,1971,1970,1,14
4069,Dick Van Arsdale,1943-02-22,79,Indiana,USA,77.0,210.0,11,1610612756,1965,1976,1965,2,10
4070,Tom Van Arsdale,1943-02-22,79,Indiana,USA,77.0,202.0,11,1610612758,1965,1976,1965,2,11
4071,Butch Van Breda Kolff,1922-10-28,99,New York University,USA,75.0,185.0,3,1610612752,1946,1949,0,0,0
4072,Jan Van Breda Kolff,1951-12-16,70,Vanderbilt,USA,79.0,195.0,6,1610612751,1976,1982,1974,2,20
4073,Nick Van Exel,1971-11-27,50,Cincinnati,USA,73.0,190.0,12,1610612747,1993,2005,1993,2,37
4074,Keith Van Horn,1975-10-23,46,Utah,USA,82.0,245.0,9,1610612751,1997,2005,1997,1,2
4075,Norm Van Lier,1947-04-01,75,St. Francis (PA),USA,73.0,173.0,9,1610612741,1969,1978,1969,3,34
4076,Fred VanVleet,1994-02-25,28,Wichita State,USA,73.0,197.0,4,1610612761,2016,2020,0,0,0
4078,Log Vander Velden,1971-04-03,51,Wisconsin-Green Bay,USA,80.0,215.0,0,1610612746,1995,1995,0,0,0
4079,Jarred Vanderbilt,1999-04-03,23,Kentucky,USA,81.0,214.0,2,1610612750,2018,2020,2018,2,41
4081,Kiki Vandeweghe,1958-08-01,63,UCLA,USA,80.0,220.0,12,1610612743,1980,1992,1980,1,11
4082,Nick Vanos,1963-04-13,59,Santa Clara,USA,85.0,255.0,1,1610612756,1985,1986,1985,2,32
4083,David Vanterpool,1973-03-21,49,St. Bonaventure,USA,77.0,200.0,0,1610612764,2000,2000,0,0,0
4084,Ratko Varda,1979-05-06,43,Partizan,Bosnia and Herzegovina,85.0,265.0,1,1610612765,2001,2002,0,0,0
4085,Anderson Varejao,1982-09-28,39, ,Brazil,83.0,273.0,12,0,2004,2016,2004,2,30
4086,Jarvis Varnado,1988-03-01,34,Mississippi State,USA,81.0,230.0,1,1610612755,2012,2013,2010,2,41
4087,Greivis Vasquez,1987-01-16,35,Maryland,Venezuela,78.0,217.0,6,0,2010,2016,2010,1,28
4088,Charles Vaughn,1940-02-19,82,Southern Illinois,USA,75.0,190.0,4,1610612737,1962,1966,1962,4,26
4089,David Vaughn,1973-03-23,49,Memphis,USA,81.0,240.0,3,0,1995,1998,1995,1,25
4090,Jacque Vaughn,1975-02-11,47,Kansas,USA,73.0,190.0,12,1610612762,1997,2008,1997,1,27
4091,Rashad Vaughn,1996-08-16,25,UNLV,USA,78.0,202.0,2,0,2015,2017,2015,1,17
4092,Virgil Vaughn,1918-05-15,104,Western Kentucky,USA,76.0,205.0,0,1610612738,1946,1946,0,0,0
4093,Loy Vaught,1968-02-27,54,Michigan,USA,81.0,240.0,10,1610612746,1990,2000,1990,1,13
4094,Bob Verga,1945-09-07,76,Duke,USA,73.0,190.0,0,1610612757,1973,1973,1967,3,25
4095,Peter Verhoeven,1959-02-15,63,Fresno State,USA,81.0,215.0,5,1610612757,1981,1986,1981,4,85
4096,Jan Vesely,1990-04-24,32,Partizan,Czech Republic,84.0,242.0,2,1610612764,2011,2013,2011,1,6
4097,Gundars Vetra,1967-05-22,55,VEF Riga,Latvia,78.0,195.0,0,1610612750,1992,1992,0,0,0
4098,Joao Vianna,1966-11-15,55,Travajara,Brazil,81.0,215.0,0,1610612742,1991,1991,0,0,0
4099,Charlie Villanueva,1984-08-24,37,Connecticut,USA,83.0,232.0,11,1610612765,2005,2015,2005,1,7
4100,Gabe Vincent,1996-06-14,25,California-Santa Barbara,USA,75.0,200.0,1,1610612748,2019,2020,0,0,0
4101,Jay Vincent,1959-06-10,62,Michigan State,USA,79.0,220.0,8,1610612742,1981,1989,1981,2,24
4102,Sam Vincent,1963-05-18,59,Michigan State,USA,74.0,185.0,6,1610612753,1985,1991,1985,1,20
4103,Marcus Vinicius,1984-05-31,38,Sao Carlos,Brazil,80.0,225.0,1,0,2006,2007,2006,2,43
4104,Fred Vinson,1971-01-28,51,Georgia Tech,USA,76.0,190.0,1,0,1994,1999,0,0,0
4105,Gary Voce,1965-11-24,56,Notre Dame,USA,81.0,240.0,0,1610612739,1989,1989,0,0,0
4106,Floyd Volker,1921-06-21,100,Wyoming,USA,76.0,205.0,0,1610610027,1949,1949,0,0,0
4107,Alexander Volkov,1964-03-29,58,Stroitel,Ukraine,82.0,218.0,1,1610612737,1989,1991,1986,6,134
4108,Whitey Von Nieda,1922-06-19,99,Penn State,USA,78.07063365886896,211.14685155717208,0,1610610024,1949,1949,0,0,0
4109,Noah Vonleh,1995-08-24,26,Indiana,USA,82.0,257.0,6,0,2014,2020,2014,1,9
4110,Jake Voskuhl,1977-11-01,44,Connecticut,USA,83.0,255.0,9,1610612756,2000,2008,2000,2,33
4111,Danny Vranes,1958-10-29,63,Utah,USA,79.0,210.0,6,1610612760,1981,1987,1981,1,5
4112,Slavko Vranes,1983-01-30,39,Buducnost,Montenegro,89.0,275.0,0,0,2003,2003,2003,2,39
4113,Stojko Vrankovic,1964-01-22,58,Aris,Croatia,86.0,260.0,4,0,1990,1998,0,0,0
4114,Brett Vroman,1955-12-25,66,UNLV,USA,84.0,220.0,0,1610612762,1980,1980,1978,4,87
4115,Jackson Vroman,1981-06-06,40,Iowa State,USA,82.0,220.0,1,0,2004,2005,2004,2,31
4116,Nikola Vucevic,1990-10-24,31,Southern California,Montenegro,83.0,260.0,9,1610612753,2011,2020,2011,1,16
4117,Sasha Vujacic,1984-03-08,38,Udine,Slovenia,79.0,195.0,10,1610612747,2004,2016,2004,1,27
4118,Dean Wade,1996-11-20,25,Kansas State,USA,81.0,228.0,1,1610612739,2019,2020,0,0,0
4119,Dwyane Wade,1982-01-17,40,Marquette,USA,76.0,220.0,16,1610612748,2003,2018,2003,1,5
4120,Mark Wade,1965-10-15,56,UNLV,USA,71.0,160.0,1,1610612744,1987,1989,0,0,0
4121,Von Wafer,1985-07-21,36,Florida State,USA,77.0,209.0,7,1610612745,2005,2011,2005,2,39
4122,Clint Wager,1920-01-20,102,St. Mary's (MN),USA,77.0,210.0,0,1610612765,1949,1949,0,0,0
4123,Dajuan Wagner,1983-02-04,39,Memphis,USA,75.0,200.0,3,0,2002,2006,2002,1,6
4124,Danny Wagner,1922-08-01,99,Texas,USA,72.0,170.0,0,1610610033,1949,1949,0,0,0
4125,Milt Wagner,1963-02-20,59,Louisville,USA,77.0,185.0,1,1610612747,1987,1990,1986,2,35
4126,Moritz Wagner,1997-04-26,25,Michigan,Germany,83.0,245.0,2,1610612764,2018,2020,2018,1,25
4127,Dion Waiters,1991-12-10,30,Syracuse,USA,75.0,210.0,8,1610612747,2012,2019,2012,1,4
4128,Granville Waiters,1961-01-08,61,Ohio State,USA,83.0,225.0,4,1610612754,1983,1987,1983,2,39
4129,Andre Wakefield,1955-01-11,67,Loyola-Chicago,USA,74.0,175.0,1,1610612765,1978,1979,1978,5,107
4130,Neal Walk,1948-07-29,73,Florida,USA,82.0,220.0,7,1610612756,1969,1976,1969,1,2
4131,Andy Walker,1955-03-25,67,Niagara,USA,76.0,190.0,0,1610612762,1976,1976,1976,7,111
4132,Antoine Walker,1976-08-12,45,Kentucky,USA,81.0,245.0,12,1610612738,1996,2007,1996,1,6
4134,Chet Walker,1940-02-22,82,Bradley,USA,79.0,212.0,12,1610612755,1962,1974,1962,2,12
4135,Darrell Walker,1961-03-09,61,Arkansas,USA,76.0,180.0,9,1610612764,1983,1992,1983,1,12
4136,Foots Walker,1951-05-21,71,West Georgia,USA,73.0,172.0,9,1610612739,1974,1983,1974,3,38
4137,Henry Walker,1987-10-09,34,Kansas State,USA,78.0,235.0,4,1610612752,2008,2014,2008,2,47
4138,Horace Walker,1938-04-17,84,Michigan State,USA,75.0,210.0,0,1610612764,1961,1961,1960,4,30
4139,Jimmy Walker,1944-04-08,78,Providence,USA,75.0,195.0,8,1610612765,1967,1975,1967,1,1
4140,Kemba Walker,1990-05-08,32,Connecticut,USA,72.0,184.0,9,1610612738,2011,2020,2011,1,9
4141,Kenny Walker,1964-08-18,57,Kentucky,USA,80.0,210.0,6,1610612752,1986,1994,1986,1,5
4142,Phil Walker,1956-03-20,66,Millersville,USA,75.0,180.0,0,1610612764,1977,1977,1977,2,39
4143,Samaki Walker,1976-02-25,46,Louisville,USA,81.0,260.0,10,0,1996,2005,1996,1,9
4144,Wally Walker,1954-07-18,67,Virginia,USA,80.0,190.0,7,1610612760,1976,1983,1976,1,5
4145,Lonnie Walker IV,1998-12-14,23,Miami,USA,76.0,204.0,2,1610612759,2018,2020,2018,1,18
4146,John Wall,1990-09-06,31,Kentucky,USA,75.0,210.0,9,1610612745,2010,2020,2010,1,1
4147,Ben Wallace,1974-09-10,47,Virginia Union,USA,81.0,240.0,16,1610612765,1996,2011,0,0,0
4148,Gerald Wallace,1982-07-23,39,Alabama,USA,79.0,220.0,14,1610612766,2001,2014,2001,1,25
4149,John Wallace,1974-02-09,48,Syracuse,USA,81.0,225.0,7,1610612761,1996,2003,1996,1,18
4150,Michael Wallace,1918-07-12,103,Scranton,USA,73.0,185.0,0,1610610035,1946,1946,0,0,0
4151,Rasheed Wallace,1974-09-17,47,North Carolina,USA,83.0,230.0,15,0,1995,2012,1995,1,4
4152,Tyrone Wallace,1994-06-10,27,California,USA,77.0,198.0,2,0,2017,2019,2016,2,60
4153,Dwight Waller,1945-10-05,76,Tennessee State,USA,78.0,220.0,0,1610612737,1968,1968,1968,10,131
4154,Jamie Waller,1964-11-20,57,Virginia Union,USA,76.0,215.0,0,1610612751,1987,1987,1987,3,48
4156,Matt Walsh,1982-12-02,39,Florida,USA,78.0,220.0,1,0,2005,2005,0,0,0
4157,Rex Walters,1970-03-12,52,Kansas,USA,76.0,190.0,6,0,1993,1999,1993,1,16
4159,Rabbit Walthour,1905-04-11,117,Benjamin Franklin HS (NY),USA,71.0,163.0,0,1610612737,1953,1953,0,0,0
4160,Bill Walton,1952-11-05,69,UCLA,USA,83.0,210.0,9,1610612757,1974,1986,1974,1,1
4161,Lloyd Walton,1953-11-23,68,Marquette,USA,72.0,160.0,4,1610612749,1976,1980,1976,3,40
4162,Luke Walton,1980-03-28,42,Arizona,USA,80.0,235.0,10,1610612747,2003,2012,2003,2,32
4163,Derrick Walton Jr.,1995-04-03,27,Michigan,USA,72.0,185.0,2,0,2017,2019,0,0,0
4164,Brad Wanamaker,1989-07-25,32,Pittsburgh,USA,75.0,210.0,2,1610612744,2018,2020,0,0,0
4165,Bobby Wanzer,1921-06-04,100,Seton Hall,USA,72.0,170.0,8,1610612758,1948,1956,1948,1,10
4166,Perry Warbington,1952-09-07,69,Georgia Southern,USA,74.0,165.0,0,1610612755,1974,1974,1974,9,145
4167,Charlie Ward,1970-10-12,51,Florida State,USA,74.0,185.0,11,0,1994,2004,1994,1,26
4168,Gerry Ward,1941-09-06,80,Boston College,USA,76.0,195.0,3,1610612741,1963,1966,1963,1,5
4169,Henry Ward,1952-01-30,70,Jackson State,USA,76.0,195.0,0,1610612759,1976,1976,1975,6,99
4170,Casper Ware,1990-01-17,32,Long Beach State,USA,78.07063365886896,211.14685155717208,5,0,2013,2017,0,0,0
4171,Jim Ware,1944-05-02,78,Oklahoma City,USA,79.0,210.0,1,1610612758,1966,1967,1966,3,26
4172,Ben Warley,1936-09-04,85,Tennessee State,USA,77.0,200.0,4,1610612755,1962,1966,1961,1,6
4173,Bob Warlick,1941-03-20,81,Pepperdine,USA,77.0,200.0,3,1610612744,1965,1968,0,0,0
4174,Cornell Warner,1948-08-12,73,Jackson State,USA,81.0,220.0,6,1610612749,1970,1976,1970,2,24
4175,Jameel Warney,1994-01-31,28,"Stony Brook, N.Y.",USA,80.0,260.0,0,0,2017,2017,0,0,0
4176,Johnny Warren,1947-07-07,74,St. John's,USA,75.0,180.0,4,1610612739,1969,1973,1969,1,11
4177,T.J. Warren,1993-09-05,28,North Carolina State,USA,80.0,220.0,6,1610612754,2014,2020,2014,1,14
4178,Willie Warren,1989-10-22,32,Oklahoma,USA,76.0,203.0,1,1610612746,2010,2010,2010,2,54
4179,Bryan Warrick,1959-07-22,62,St. Joseph's (PA),USA,77.0,195.0,3,1610612764,1982,1985,1982,2,25
4180,Hakim Warrick,1982-07-08,39,Syracuse,USA,81.0,219.0,7,0,2005,2012,2005,1,19
4181,Chris Washburn,1965-05-13,57,North Carolina State,USA,83.0,225.0,1,1610612744,1986,1987,1986,1,3
4183,Bobby Washington,1947-07-11,74,Eastern Kentucky,USA,71.0,175.0,1,1610612739,1970,1971,0,0,0
4184,Darius Washington,1985-12-06,36,Memphis,USA,74.0,195.0,1,0,2007,2007,0,0,0
4185,Duane Washington,1964-08-31,57,Middle Tennessee State,USA,76.0,195.0,1,1610612751,1987,1992,1987,2,36
4186,Dwayne Washington,1964-01-06,58,Syracuse,USA,74.0,190.0,2,1610612751,1986,1988,1986,1,13
4187,Eric Washington,1974-03-24,48,Alabama,USA,76.0,190.0,2,1610612743,1997,1998,1997,2,46
4188,Jim Washington,1943-07-01,78,Villanova,USA,79.0,210.0,10,1610612737,1965,1975,1965,1,6
4189,Kermit Washington,1951-09-17,70,American,USA,80.0,230.0,9,1610612747,1973,1987,1973,1,5
4190,P.J. Washington,1998-08-23,23,Kentucky,USA,79.0,230.0,1,1610612766,2019,2020,2019,1,12
4191,Richard Washington,1955-07-15,66,UCLA,USA,82.0,220.0,5,1610612758,1976,1981,1976,1,3
4192,Stan Washington,1952-01-23,70,San Diego,USA,76.0,190.0,0,1610612764,1974,1974,1974,4,66
4193,Wilson Washington,1955-08-03,66,Old Dominion,USA,81.0,227.0,1,1610612751,1977,1978,1977,2,25
4194,Yuta Watanabe,1994-10-13,27,George Washington,Japan,81.0,215.0,2,1610612761,2018,2020,0,0,0
4195,Tremont Waters,1998-01-10,24,Louisiana State,USA,70.0,175.0,1,1610612738,2019,2020,2019,2,51
4196,Darryl Watkins,1984-11-08,37,Syracuse,USA,83.0,258.0,2,1610612758,2007,2011,0,0,0
4197,C.J. Watson,1984-04-17,38,Tennessee,USA,74.0,175.0,10,1610612744,2007,2016,0,0,0
4198,Earl Watson,1979-06-12,42,UCLA,USA,73.0,199.0,12,1610612760,2001,2013,2001,2,39
4199,Jamie Watson,1972-02-23,50,South Carolina,USA,79.0,190.0,3,0,1994,1998,1994,2,47
4200,Paul Watson,1994-12-30,27,Fresno State,USA,78.0,210.0,1,1610612761,2019,2020,0,0,0
4201,Ron Watts,1943-05-21,79,Wake Forest,USA,78.0,210.0,1,1610612738,1965,1966,1965,2,17
4202,Slick Watts,1951-07-22,70,Xavier of Louisiana,USA,73.0,175.0,5,1610612760,1973,1978,0,0,0
4203,Maalik Wayns,1991-05-02,31,Villanova,USA,73.0,195.0,2,0,2012,2013,0,0,0
4204,David Wear,1990-09-21,31,UCLA,USA,82.0,230.0,0,0,2014,2014,0,0,0
4205,Travis Wear,1990-09-21,31,UCLA,USA,82.0,225.0,2,1610612752,2014,2017,0,0,0
4206,Clar. Weatherspoon,1970-09-08,51,Southern Mississippi,USA,79.0,270.0,13,1610612755,1992,2004,1992,1,9
4207,Nick Weatherspoon,1950-07-20,71,Illinois,USA,79.0,195.0,6,1610612764,1973,1979,1973,1,13
4208,Quinndary Weatherspoon,1996-09-10,25,Mississippi State,USA,75.0,205.0,1,1610612759,2019,2020,2019,2,49
4209,Kyle Weaver,1986-02-18,36,Washington State,USA,78.0,201.0,2,0,2008,2010,2008,2,38
4210,Jeff Webb,1948-07-06,73,Kansas State,USA,76.0,170.0,1,1610612749,1970,1971,0,0,0
4211,Marcus Webb,1970-05-09,52,Alabama,USA,81.0,255.0,0,1610612738,1992,1992,0,0,0
4212,Spud Webb,1963-07-13,58,North Carolina State,USA,66.0,133.0,11,0,1985,1997,1985,4,87
4213,James Webb III,1993-08-19,28,Boise State,USA,81.0,202.0,0,1610612751,2017,2017,0,0,0
4214,Chris Webber,1973-03-01,49,Michigan,USA,82.0,245.0,14,0,1993,2007,1993,1,1
4215,Briante Weber,1992-12-29,29,Virginia Commonwealth,USA,74.0,165.0,3,1610612745,2015,2017,0,0,0
4216,Forest Weber,1918-03-18,104,Purdue,USA,78.0,225.0,0,1610610032,1946,1946,0,0,0
4217,Jeff Webster,1971-02-19,51,Oklahoma,USA,80.0,232.0,0,1610612764,1995,1995,1994,2,40
4218,Martell Webster,1986-12-04,35,Seattle Preparatory HS (WA),USA,79.0,230.0,10,1610612757,2005,2014,2005,1,6
4219,Marvin Webster,1952-04-13,70,Morgan State,USA,85.0,225.0,8,1610612752,1976,1986,1975,1,3
4220,Scott Wedman,1952-07-29,69,Colorado,USA,79.0,215.0,12,1610612758,1974,1986,1974,1,6
4221,Sonny Weems,1986-07-08,35,Arkansas,USA,78.0,205.0,3,0,2008,2015,2008,2,39
4223,Brant Weidner,1960-10-28,61,William & Mary,USA,81.0,230.0,0,1610612759,1983,1983,1983,4,90
4224,Bob Weiss,1942-05-07,80,Penn State,USA,75.0,180.0,11,1610612741,1965,1976,1965,3,22
4225,Rick Weitzman,1946-04-30,76,Northeastern,USA,74.0,175.0,0,1610612738,1967,1967,1967,10,110
4226,Bonzi Wells,1976-09-28,45,Ball State,USA,77.0,210.0,10,1610612757,1998,2007,1998,1,11
4227,Bubba Wells,1974-07-26,47,Austin Peay,USA,77.0,230.0,0,1610612742,1997,1997,1997,2,34
4228,Owen Wells,1950-12-09,71,Detroit,USA,79.0,200.0,0,1610612745,1974,1974,1974,5,77
4229,Ralph Wells,1940-09-03,81,Northwestern,USA,73.0,180.0,0,1610612764,1962,1962,0,0,0
4230,Chris Welp,1964-01-02,58,Washington,USA,84.0,245.0,2,1610612755,1987,1989,1987,1,16
4231,Jiri Welsch,1980-01-27,42,Union Olimpija,Czech Republic,79.0,208.0,3,1610612738,2002,2005,2002,1,16
4232,Thomas Welsh,1996-02-03,26,UCLA,USA,84.0,255.0,1,1610612743,2018,2018,2018,2,58
4233,Bill Wennington,1963-04-26,59,St. John's,USA,84.0,245.0,12,0,1985,1999,1985,1,16
4234,Matt Wenstrom,1970-11-04,51,North Carolina,USA,85.0,250.0,0,1610612738,1993,1993,0,0,0
4235,Robert Werdann,1970-09-12,51,St. John's,USA,83.0,250.0,2,1610612743,1992,1996,1992,2,46
4236,Ray Wertis,1922-01-01,100,St. John's,USA,71.0,211.14685155717208,1,1610610026,1946,1947,0,0,0
4237,David Wesley,1970-11-14,51,Baylor,USA,73.0,203.0,14,1610612766,1993,2006,0,0,0
4238,Walt Wesley,1945-01-25,77,Kansas,USA,83.0,220.0,9,1610612758,1966,1975,1966,1,6
4239,David West,1980-08-29,41,Xavier,USA,81.0,250.0,15,1610612744,2003,2017,2003,1,18
4240,Delonte West,1983-07-26,38,St. Joseph's (PA),USA,75.0,180.0,8,1610612738,2004,2011,2004,1,24
4241,Doug West,1967-05-27,55,Villanova,USA,78.07063365886896,211.14685155717208,11,0,1989,2000,1989,2,38
4242,Jerry West,1938-05-28,84,West Virginia,USA,75.0,175.0,13,1610612747,1960,1973,1960,1,2
4243,Mario West,1984-06-19,37,Georgia Tech,USA,77.0,210.0,4,1610612737,2007,2010,0,0,0
4244,Mark West,1960-11-05,61,Old Dominion,USA,82.0,230.0,16,0,1983,1999,1983,2,30
4245,Roland West,1944-06-06,77,Cincinnati,USA,76.0,178.0,0,1610612764,1967,1967,1967,20,162
4246,Russell Westbrook,1988-11-12,33,UCLA,USA,75.0,200.0,12,1610612764,2008,2020,2008,1,4
4247,Paul Westphal,1950-11-30,71,Southern California,USA,76.0,195.0,11,1610612756,1972,1983,1972,1,10
4248,John Wetzel,1944-10-22,77,Virginia Tech,USA,77.0,190.0,6,1610612737,1967,1975,1966,8,75
4249,Robert Whaley,1982-04-16,40,Walsh,USA,82.0,260.0,0,0,2005,2005,2005,2,51
4250,Ennis Whatley,1962-08-11,59,Alabama,USA,75.0,177.0,9,0,1983,1996,1983,1,13
4251,DeJuan Wheat,1973-10-14,48,Louisville,USA,72.0,165.0,1,1610612763,1997,1998,1997,2,51
4252,Clinton Wheeler,1959-10-27,62,William Paterson,USA,73.0,185.0,1,1610612754,1987,1988,1981,7,150
4253,Tyson Wheeler,1975-10-08,46,Rhode Island,USA,70.0,165.0,0,0,1998,1998,1998,2,47
