PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
Barry Sumpter,1965-11-11,56,Austin Peay,USA,83.0,215.0,0,1988,1988,1988,3,56
Sun Sun,1985-11-06,36,Beijing,China,81.0,205.0,1,2008,2008,2007,2,40
Don Sunderlage,1929-12-20,92,Illinois,USA,73.0,180.0,1,1953,1954,1951,1,9
Bruno Sundov,1980-02-10,42,Split,Croatia,86.0,260.0,7,1998,2004,1998,2,35
Jon Sundvold,1961-07-02,60,Missouri,USA,74.0,170.0,8,1983,1991,1983,1,16
Bob Sura,1973-03-25,49,Florida State,USA,77.0,200.0,10,1995,2006,1995,1,17
Dane Suttle,1961-08-09,60,Pepperdine,USA,75.0,190.0,1,1983,1984,1983,7,152
Greg Sutton,1967-12-03,54,Oral Roberts,USA,74.0,185.0,2,1991,1995,1991,2,49
Bennie Swain,1933-12-16,88,Texas Southern,USA,80.0,220.0,0,1958,1958,1958,1,7
Caleb Swanigan,1997-04-18,25,Purdue,USA,81.0,260.0,3,2017,2019,2017,1,26
Michael Sweetney,1982-10-25,39,Georgetown,USA,80.0,270.0,4,2003,2006,2003,1,9
Robert Swift,1985-12-03,36,Bakersfield HS (CA),USA,85.0,270.0,4,2004,2008,2004,1,12
Stromile Swift,1979-11-21,42,Louisiana State,USA,82.0,220.0,9,2000,2008,2000,1,2
Aaron Swinson,1970-12-21,51,Auburn,USA,77.0,230.0,0,1994,1994,0,0,0
Pape Sy,1988-04-05,34,Le Havre,France,79.0,225.0,1,2010,2010,2010,2,53
Wallace Sydnor,1921-09-19,100,Western Kentucky,USA,70.0,175.0,0,1946,1946,0,0,0
Larry Sykes,1973-04-11,49,Xavier,USA,81.0,255.0,0,1995,1995,0,0,0
Brett Szabo,1968-02-01,54,Augustana (SD),USA,83.0,230.0,0,1996,1996,0,0,0
Wally Szczerbiak,1977-03-05,45,Miami (Ohio),USA,79.0,240.0,10,1999,2008,1999,1,6
Zan Tabak,1970-06-15,51,Olimpia Milino,Croatia,84.0,257.0,5,1994,2000,1991,2,51
Yuta Tabuse,1980-10-05,41,Brigham Young-Hawaii,USA,69.0,165.0,1,2004,2004,0,0,0
Chris Taft,1985-03-10,37,Pittsburgh,USA,82.0,261.0,1,2005,2005,2005,2,42
Sid Tannenbaum,1925-10-08,96,New York University,USA,72.0,160.0,1,1947,1948,0,0,0
Dragan Tarlac,1973-05-09,49,Olympiacos,Serbia,83.0,270.0,0,2000,2000,1995,2,31
Roy Tarpley,1964-11-28,57,Michigan,USA,84.0,230.0,5,1986,1994,1986,1,7
Earl Tatum,1953-07-26,68,Marquette,USA,76.0,185.0,3,1976,1979,1976,2,21
Jayson Tatum,1998-03-03,24,Duke,USA,80.0,210.0,3,2017,2020,2017,1,3
Edy Tavares,1992-03-22,30,Gran Canaria,Cabo Verde,87.0,265.0,2,2015,2016,2014,2,43
Anthony Taylor,1965-11-30,56,Oregon,USA,76.0,175.0,0,1988,1988,1988,2,44
Brian Taylor,1951-06-09,70,Princeton,USA,74.0,185.0,5,1976,1981,1972,2,23
Donell Taylor,1982-07-26,39,Alabama-Birmingham,USA,77.0,193.0,2,2005,2006,0,0,0
Fred Taylor,1948-02-05,74,Texas-Pan American,USA,77.0,180.0,1,1970,1971,1970,2,27
Isaiah Taylor,1994-07-11,27,Texas,USA,75.0,170.0,2,2016,2017,0,0,0
Jay Taylor,1967-10-03,54,Eastern Illinois,USA,75.0,190.0,0,1989,1989,0,0,0
Jeff Taylor,1960-01-01,62,Texas Tech,USA,76.0,175.0,1,1982,1986,1982,2,42
Jeffery Taylor,1989-05-23,33,Vanderbilt,Sweden,78.07063365886896,211.14685155717208,2,2012,2016,2012,2,31
Jermaine Taylor,1986-12-08,35,Central Florida,USA,76.0,210.0,1,2009,2010,2009,2,32
Johnny Taylor,1974-06-04,47,Tennessee-Chattanooga,USA,81.0,220.0,2,1997,1999,1997,1,17
Leonard Taylor,1966-05-02,56,California,USA,80.0,220.0,0,1989,1989,0,0,0
Maurice Taylor,1976-10-30,45,Michigan,USA,81.0,265.0,8,1997,2006,1997,1,14
Mike Taylor,1986-01-21,36,Iowa State,USA,74.0,165.0,1,2008,2008,2008,2,55
Roland Taylor,1946-03-13,76,La Salle,USA,72.0,175.0,0,1976,1976,1969,12,167
Tyshawn Taylor,1990-04-12,32,Kansas,USA,75.0,185.0,1,2012,2013,2012,2,41
Vince Taylor,1960-09-11,61,Duke,USA,77.0,180.0,0,1982,1982,1982,2,34
Terry Teagle,1960-04-10,62,Baylor,USA,77.0,195.0,10,1982,1992,1982,1,16
Jeff Teague,1988-06-10,33,Wake Forest,USA,75.0,195.0,11,2009,2020,2009,1,19
Marquis Teague,1993-02-28,29,Kentucky,USA,74.0,189.0,2,2012,2017,2012,1,29
Mirza Teletovic,1985-09-17,36, ,Bosnia and Herzegovina,81.0,242.0,5,2012,2017,0,0,0
Sebastian Telfair,1985-06-09,36,Abraham Lincoln HS (NY),USA,72.0,170.0,9,2004,2014,2004,1,13
Garrett Temple,1986-05-08,36,Louisiana State,USA,77.0,195.0,10,2009,2020,0,0,0
Milos Teodosic,1987-03-19,35,CSKA Moscow,Serbia,77.0,196.0,1,2017,2018,0,0,0
Ira Terrell,1954-06-19,67,Southern Methodist,USA,80.0,200.0,1,1976,1978,1976,3,45
Jared Terrell,1995-02-10,27,Rhode Island,USA,75.0,227.0,1,2018,2018,0,0,0
Carlos Terry,1956-06-22,65,Winston-Salem State,USA,76.0,210.0,2,1980,1982,1978,5,104
Chuck Terry,1950-09-27,71,Long Beach State,USA,78.0,215.0,2,1972,1976,1972,2,29
Claude Terry,1950-01-12,72,Stanford,USA,77.0,195.0,1,1976,1977,1972,3,42
Emanuel Terry,1996-08-21,25,Lincoln Memorial,USA,81.0,220.0,0,2018,2018,0,0,0
Jason Terry,1977-09-15,44,Arizona,USA,74.0,185.0,18,1999,2017,1999,1,10
Hasheem Thabeet,1987-02-16,35,Connecticut,Tanzania,87.0,263.0,4,2009,2013,2009,1,2
Daniel Theis,1992-04-04,30,Brose Bamberg,Germany,80.0,245.0,3,2017,2020,0,0,0
Reggie Theus,1957-10-13,64,UNLV,USA,78.0,190.0,12,1978,1990,1978,1,9
Peter Thibeaux,1961-10-03,60,St. Mary's (CA),USA,79.0,210.0,1,1984,1985,1983,4,77
Justus Thigpen,1947-08-13,74,Weber State,USA,73.0,160.0,1,1972,1973,1969,11,147
David Thirdkill,1960-04-12,62,Bradley,USA,79.0,195.0,4,1982,1986,1982,1,15
Adonis Thomas,1993-03-25,29,Memphis,USA,79.0,240.0,1,2013,2013,0,0,0
Billy Thomas,1975-12-23,46,Kansas,USA,77.0,220.0,3,2004,2007,0,0,0
Carl Thomas,1969-10-03,52,Eastern Michigan,USA,76.0,195.0,2,1991,1997,0,0,0
Charles Thomas,1969-10-03,52,Eastern Michigan,USA,75.0,175.0,0,1991,1991,0,0,0
Etan Thomas,1978-04-01,44,Syracuse,USA,82.0,260.0,9,2001,2010,2000,1,12
Irving Thomas,1966-01-02,56,Florida State,USA,80.0,225.0,0,1990,1990,0,0,0
Isaiah Thomas,1989-02-07,33,Washington,USA,69.0,185.0,8,2011,2019,2011,2,60
Isiah Thomas,1961-04-30,61,Indiana,USA,73.0,180.0,12,1981,1993,1981,1,2
Jamel Thomas,1976-07-19,45,Providence,USA,78.0,219.0,1,1999,2000,0,0,0
James Thomas,1980-11-22,41,Texas,USA,81.0,245.0,1,2004,2005,0,0,0
Jim Thomas,1960-10-19,61,Indiana,USA,75.0,190.0,3,1983,1990,1983,2,40
Joe Thomas,1948-06-27,73,Marquette,USA,78.0,205.0,0,1970,1970,1970,6,95
John Thomas,1975-09-08,46,Minnesota,USA,81.0,265.0,5,1997,2005,1997,1,25
Kenny Thomas,1977-07-25,44,New Mexico,USA,79.0,245.0,11,1999,2009,1999,1,22
Khyri Thomas,1996-05-08,26,Creighton,USA,75.0,210.0,2,2018,2019,2018,2,38
Kurt Thomas,1972-10-04,49,TCU,USA,81.0,240.0,17,1995,2012,1995,1,10
Lance Thomas,1988-04-24,34,Duke,USA,80.0,225.0,9,2011,2019,0,0,0
Malcolm Thomas,1988-11-08,33,San Diego State,USA,81.0,225.0,3,2011,2014,0,0,0
Matt Thomas,1994-08-04,27,Iowa State,USA,76.0,190.0,1,2019,2020,0,0,0
Terry Thomas,1953-08-20,68,Detroit,USA,80.0,220.0,0,1975,1975,1975,9,151
Tim Thomas,1977-02-26,45,Villanova,USA,82.0,240.0,13,1997,2009,1997,1,7
Tyrus Thomas,1986-08-17,35,Louisiana State,USA,82.0,225.0,7,2006,2014,2006,1,4
Trey Thompkins,1990-05-29,32,Georgia,USA,82.0,245.0,1,2011,2011,2011,2,37
Bernard Thompson,1962-08-30,59,Fresno State,USA,78.0,210.0,4,1984,1988,1984,1,19
Billy Thompson,1963-12-01,58,Louisville,USA,79.0,195.0,5,1986,1991,1986,1,19
Brooks Thompson,1970-07-19,51,Oklahoma State,USA,76.0,193.0,3,1994,1997,1994,1,27
Corny Thompson,1960-02-05,62,Connecticut,USA,80.0,225.0,0,1982,1982,1982,3,50
David Thompson,1954-07-13,67,North Carolina State,USA,76.0,195.0,7,1976,1983,1975,1,1
Dijon Thompson,1983-03-23,39,UCLA,USA,80.0,200.0,1,2005,2006,2005,2,54
George Thompson,1947-11-29,74,Marquette,USA,74.0,200.0,0,1974,1974,1969,5,66
Hollis Thompson,1991-04-03,31,Georgetown,USA,80.0,206.0,4,2013,2016,0,0,0
Jason Thompson,1986-07-21,35,Rider University,USA,83.0,250.0,8,2008,2015,2008,1,12
John Thompson,1941-09-02,80,Providence,USA,82.0,225.0,1,1964,1965,1964,3,25
Kevin Thompson,1971-02-07,51,North Carolina State,USA,83.0,260.0,0,1993,1993,1993,2,48
Klay Thompson,1990-02-08,32,Washington State,USA,78.0,215.0,8,2011,2020,2011,1,11
LaSalle Thompson,1961-06-23,60,Texas,USA,82.0,245.0,14,1982,1996,1982,1,5
Mychal Thompson,1955-01-30,67,Minnesota,USA,82.0,226.0,11,1978,1990,1978,1,1
Mychel Thompson,1988-06-01,33,Pepperdine,USA,78.0,211.0,1,2011,2011,0,0,0
Paul Thompson,1961-05-25,61,Tulane,USA,78.0,210.0,2,1983,1985,1983,3,50
Stephen Thompson,1968-12-02,53,Syracuse,USA,76.0,185.0,0,1991,1991,0,0,0
Tristan Thompson,1991-03-13,31,Texas,Canada,81.0,254.0,9,2011,2020,2011,1,4
Rod Thorn,1941-05-23,81,West Virginia,USA,76.0,195.0,7,1963,1970,1963,1,2
Al Thornton,1983-12-07,38,Florida State,USA,80.0,235.0,4,2007,2010,2007,1,14
Bob Thornton,1962-07-10,59,California-Irvine,USA,82.0,225.0,7,1985,1995,1984,4,87
Marcus Thornton,1987-06-05,34,Louisiana State,USA,76.0,205.0,7,2009,2016,2009,2,43
Sindarius Thornwell,1994-11-15,27,South Carolina,USA,76.0,215.0,3,2017,2020,2017,2,48
Otis Thorpe,1962-08-05,59,Providence,USA,82.0,248.0,16,1984,2000,1984,1,9
Sedale Threatt,1961-09-10,60,West Virginia Tech,USA,74.0,185.0,13,1983,1996,1983,6,139
Nate Thurmond,1941-07-25,80,Bowling Green,USA,83.0,225.0,13,1963,1976,1963,1,3
Mel Thurston,1919-01-16,103,Canisius,USA,72.0,175.0,0,1947,1947,0,0,0
Matisse Thybulle,1997-03-04,25,Washington,USA,77.0,201.0,1,2019,2020,2019,1,20
Howard Tidrick,1915-06-14,106,Washington & Jefferson,USA,73.0,190.0,0,1948,1948,0,0,0
Dan Tieman,1940-11-30,81,Thomas More,USA,72.0,185.0,0,1962,1962,0,0,0
Darren Tillis,1960-02-23,62,Cleveland State,USA,83.0,215.0,1,1982,1983,1982,1,23
Jamaal Tinsley,1978-02-28,44,Iowa State,USA,75.0,188.0,10,2001,2013,2001,1,27
Wayman Tisdale,1964-06-09,57,Oklahoma,USA,81.0,260.0,11,1985,1996,1985,1,2
Mike Tobey,1994-10-10,27,Virginia,USA,84.0,260.0,0,2016,2016,0,0,0
Marko Todorovich,1923-06-11,98,Wyoming,USA,77.0,220.0,1,1949,1950,0,0,0
Ray Tolbert,1958-09-10,63,Indiana,USA,81.0,225.0,4,1981,1988,1981,1,18
Tom Tolbert,1965-10-16,56,Arizona,USA,79.0,235.0,6,1988,1994,1988,2,34
Anthony Tolliver,1985-06-01,36,Creighton,USA,80.0,240.0,12,2008,2019,0,0,0
Dean Tolson,1951-11-25,70,Arkansas,USA,80.0,190.0,2,1974,1977,1974,5,80
Rudy Tomjanovich,1948-11-24,73,Michigan,USA,80.0,218.0,10,1970,1980,1970,1,2
Andrew Toney,1957-11-23,64,Louisiana-Lafayette,USA,75.0,178.0,7,1980,1987,1980,1,8
Sedric Toney,1962-04-13,60,Dayton,USA,74.0,178.0,4,1985,1993,1985,3,59
Andy Tonkovich,1922-11-01,99,Marshall,USA,73.0,185.0,0,1948,1948,1948,1,1
Andy Toolson,1966-01-19,56,Brigham Young,USA,78.0,210.0,1,1990,1995,0,0,0
Jack Toomay,1922-08-09,99,Pacific,USA,78.0,215.0,2,1947,1949,0,0,0
Bernard Toone,1956-07-14,65,Marquette,USA,81.0,210.0,0,1979,1979,1979,2,37
Irv Torgoff,1917-03-06,105,Long Island-Brooklyn,USA,73.0,192.0,2,1946,1948,0,0,0
Gene Tormohlen,1937-05-12,85,Tennessee,USA,80.0,230.0,5,1962,1969,1959,2,11
Oscar Torres,1976-12-18,45,Trotamundos,Venezuela,78.0,210.0,1,2001,2002,0,0,0
Bill Tosheff,1926-06-02,95,Indiana,USA,73.0,175.0,2,1951,1953,1951,4,32
Bob Tough,1920-08-28,101,St. John's,USA,72.0,185.0,1,1948,1949,0,0,0
Axel Toupane,1992-07-23,29,No School,France,79.0,210.0,2,2015,2020,0,0,0
Monte Towe,1953-09-27,68,North Carolina State,USA,67.0,150.0,0,1976,1976,1975,4,57
Keith Tower,1970-05-15,52,Notre Dame,USA,83.0,250.0,3,1993,1996,0,0,0
William Towery,1920-06-20,101,Western Kentucky,USA,76.0,210.0,1,1948,1949,0,0,0
Linton Townes,1959-11-30,62,James Madison,USA,79.0,190.0,2,1982,1984,1982,2,33
Karl-Anthony Towns,1995-11-15,26,Kentucky,USA,83.0,248.0,5,2015,2020,2015,1,1
Raymond Townsend,1955-12-20,66,UCLA,USA,75.0,175.0,2,1978,1981,1978,1,22
George Trapp,1948-07-11,73,Long Beach State,USA,80.0,205.0,5,1971,1976,1971,1,5
John Trapp,1945-10-02,76,UNLV,USA,79.0,210.0,4,1968,1972,1968,2,15
Robert Traylor,1977-02-01,45,Michigan,USA,80.0,284.0,7,1998,2004,1998,1,6
Gary Trent,1974-09-22,47,Ohio,USA,80.0,250.0,9,1995,2003,1995,1,11
Gary Trent Jr.,1999-01-18,23,Duke,USA,77.0,209.0,2,2018,2020,2018,2,37
Jeff Trepagnier,1979-07-11,42,Southern California,USA,76.0,200.0,3,2001,2003,2001,2,35
John Tresvant,1939-11-06,82,Seattle,USA,79.0,215.0,8,1964,1972,1964,5,40
Dick Triptow,1922-11-03,99,DePaul,USA,72.0,170.0,1,1948,1949,0,0,0
Kelly Tripucka,1959-02-16,63,Notre Dame,USA,78.0,220.0,9,1981,1990,1981,1,12
Cezary Trybanski,1979-09-22,42,Znicz Pruszkow,Poland,86.0,240.0,2,2002,2003,0,0,0
Jake Tsakalidis,1979-06-10,42,AEK Athens,Greece,86.0,290.0,7,2000,2006,2000,1,25
John Tschogl,1950-04-25,72,California-Santa Barbara,USA,78.0,206.0,2,1972,1974,0,0,0
Nikoloz Tskitishvili,1983-04-14,39,Benetton Treviso,Georgia,84.0,225.0,4,2002,2005,2002,1,5
Al Tucker,1943-02-24,79,Oklahoma Baptist,USA,80.0,190.0,3,1967,1970,1967,1,6
Alando Tucker,1984-02-11,38,Wisconsin,USA,78.0,205.0,3,2007,2009,2007,1,29
Jim Tucker,1932-12-11,89,Duquesne,USA,79.0,185.0,2,1954,1956,1954,3,24
P.J. Tucker,1985-05-05,37,Texas,USA,77.0,245.0,9,2006,2020,2006,2,35
Rayjon Tucker,1997-09-24,24,Arkansas-Little Rock,USA,75.0,209.0,1,2019,2020,0,0,0
Trent Tucker,1959-12-20,62,Minnesota,USA,77.0,193.0,10,1982,1992,1982,1,6
Ronny Turiaf,1983-01-13,39,Gonzaga,France,82.0,249.0,9,2005,2014,2005,2,37
Mirsad Turkcan,1976-06-07,45,Efes Pilsen,Turkey,81.0,216.0,0,1999,1999,1998,1,18
Hedo Turkoglu,1979-03-19,43,Efes Pilsen,Turkey,82.0,220.0,14,2000,2014,2000,1,16
Andre Turner,1964-12-13,57,Memphis,USA,71.0,160.0,5,1986,1991,1986,3,69
Bill Turner,1944-02-18,78,Akron,USA,79.0,220.0,5,1967,1972,1967,3,27
Elston Turner,1959-06-10,62,Mississippi,USA,77.0,190.0,7,1981,1988,1981,2,43
Evan Turner,1988-10-27,33,Ohio State,USA,78.0,220.0,10,2010,2019,2010,1,2
Henry Turner,1966-08-18,55,California State-Fullerton,USA,79.0,200.0,1,1989,1994,0,0,0
Jack Turner,1930-06-29,91,Western Kentucky,USA,76.0,170.0,0,1954,1954,1954,1,8
Jack Turner,1939-06-05,82,Louisville,USA,77.0,200.0,0,1961,1961,1961,2,18
Jeff Turner,1962-04-09,60,Vanderbilt,USA,81.0,230.0,9,1984,1995,1984,1,17
John Turner,1967-11-30,54,Phillips,USA,80.0,245.0,0,1991,1991,1991,1,20
Myles Turner,1996-03-24,26,Texas,USA,83.0,250.0,5,2015,2020,2015,1,11
Wayne Turner,1976-03-22,46,Kentucky,USA,74.0,190.0,0,1999,1999,0,0,0
Mel Turpin,1960-12-28,61,Kentucky,USA,83.0,240.0,4,1984,1989,1984,1,6
Dave Twardzik,1950-09-20,71,Old Dominion,USA,73.0,175.0,3,1976,1979,1972,2,26
Jack Twyman,1934-05-11,88,Cincinnati,USA,78.0,210.0,10,1955,1965,1955,2,8
B.J. Tyler,1971-04-30,51,Texas,USA,73.0,185.0,0,1994,1994,1994,1,20
Jeremy Tyler,1991-06-21,30,Tokyo Apache,USA,82.0,250.0,5,2011,2013,2011,2,39
Terry Tyler,1956-10-30,65,Detroit,USA,79.0,215.0,10,1978,1988,1978,2,23
Charlie Tyra,1935-08-16,86,Louisville,USA,80.0,230.0,4,1957,1961,1957,1,2
Edwin Ubiles,1986-11-26,35,Siena,Puerto Rico,78.0,204.0,0,2011,2011,0,0,0
Ekpe Udoh,1987-05-20,35,Baylor,USA,82.0,245.0,7,2010,2018,2010,1,6
Ime Udoka,1977-08-09,44,Portland State,USA,77.0,220.0,7,2003,2010,0,0,0
Beno Udrih,1982-07-05,39,Olimpia Milano,Slovenia,75.0,205.0,13,2004,2016,2004,1,28
Roko Ukic,1984-12-05,37,Virtus Roma,Croatia,77.0,190.0,1,2007,2009,2005,2,41
Tyler Ulis,1996-01-05,26,Kentucky,USA,70.0,160.0,3,2016,2018,2016,2,34
Wes Unseld,1946-03-14,76,Louisville,USA,79.0,245.0,12,1968,1980,1968,1,2
Hal Uplinger,1929-09-30,92,Long Island-Brooklyn,USA,76.0,185.0,0,1953,1953,0,0,0
Kelvin Upshaw,1963-01-24,59,Utah,USA,74.0,180.0,2,1988,1990,0,0,0
Jarrod Uthoff,1993-05-19,29,Iowa,USA,81.0,220.0,2,2016,2019,0,0,0
Ben Uzoh,1988-03-18,34,Tulsa,USA,75.0,205.0,2,2010,2011,0,0,0
Robert Vaden,1985-03-03,37,Alabama-Birmingham,USA,77.0,205.0,0,2010,2010,2009,2,54
Jonas Valanciunas,1992-05-06,30,Lietuvos rytas Vilnius,Lithuania,83.0,265.0,8,2012,2020,2011,1,5
Darnell Valentine,1959-02-03,63,Kansas,USA,74.0,183.0,8,1981,1990,1981,1,16
Denzel Valentine,1993-11-16,28,Michigan State,USA,76.0,220.0,3,2016,2020,2016,1,14
Ron Valentine,1957-11-27,64,Old Dominion,USA,79.0,210.0,0,1980,1980,1980,3,51
John Vallely,1948-10-03,73,UCLA,USA,75.0,185.0,1,1970,1971,1970,1,14
Dick Van Arsdale,1943-02-22,79,Indiana,USA,77.0,210.0,11,1965,1976,1965,2,10
Tom Van Arsdale,1943-02-22,79,Indiana,USA,77.0,202.0,11,1965,1976,1965,2,11
Butch Van Breda Kolff,1922-10-28,99,New York University,USA,75.0,185.0,3,1946,1949,0,0,0
Jan Van Breda Kolff,1951-12-16,70,Vanderbilt,USA,79.0,195.0,6,1976,1982,1974,2,20
Nick Van Exel,1971-11-27,50,Cincinnati,USA,73.0,190.0,12,1993,2005,1993,2,37
Keith Van Horn,1975-10-23,46,Utah,USA,82.0,245.0,9,1997,2005,1997,1,2
Norm Van Lier,1947-04-01,75,St. Francis (PA),USA,73.0,173.0,9,1969,1978,1969,3,34
Fred VanVleet,1994-02-25,28,Wichita State,USA,73.0,197.0,4,2016,2020,0,0,0
Log Vander Velden,1971-04-03,51,Wisconsin-Green Bay,USA,80.0,215.0,0,1995,1995,0,0,0
Jarred Vanderbilt,1999-04-03,23,Kentucky,USA,81.0,214.0,2,2018,2020,2018,2,41
Kiki Vandeweghe,1958-08-01,63,UCLA,USA,80.0,220.0,12,1980,1992,1980,1,11
Nick Vanos,1963-04-13,59,Santa Clara,USA,85.0,255.0,1,1985,1986,1985,2,32
David Vanterpool,1973-03-21,49,St. Bonaventure,USA,77.0,200.0,0,2000,2000,0,0,0
Ratko Varda,1979-05-06,43,Partizan,Bosnia and Herzegovina,85.0,265.0,1,2001,2002,0,0,0
Anderson Varejao,1982-09-28,39, ,Brazil,83.0,273.0,12,2004,2016,2004,2,30
Jarvis Varnado,1988-03-01,34,Mississippi State,USA,81.0,230.0,1,2012,2013,2010,2,41
Greivis Vasquez,1987-01-16,35,Maryland,Venezuela,78.0,217.0,6,2010,2016,2010,1,28
Charles Vaughn,1940-02-19,82,Southern Illinois,USA,75.0,190.0,4,1962,1966,1962,4,26
David Vaughn,1973-03-23,49,Memphis,USA,81.0,240.0,3,1995,1998,1995,1,25
Jacque Vaughn,1975-02-11,47,Kansas,USA,73.0,190.0,12,1997,2008,1997,1,27
Rashad Vaughn,1996-08-16,25,UNLV,USA,78.0,202.0,2,2015,2017,2015,1,17
Virgil Vaughn,1918-05-15,104,Western Kentucky,USA,76.0,205.0,0,1946,1946,0,0,0
Loy Vaught,1968-02-27,54,Michigan,USA,81.0,240.0,10,1990,2000,1990,1,13
Bob Verga,1945-09-07,76,Duke,USA,73.0,190.0,0,1973,1973,1967,3,25
Peter Verhoeven,1959-02-15,63,Fresno State,USA,81.0,215.0,5,1981,1986,1981,4,85
Jan Vesely,1990-04-24,32,Partizan,Czech Republic,84.0,242.0,2,2011,2013,2011,1,6
Gundars Vetra,1967-05-22,55,VEF Riga,Latvia,78.0,195.0,0,1992,1992,0,0,0
Joao Vianna,1966-11-15,55,Travajara,Brazil,81.0,215.0,0,1991,1991,0,0,0
Charlie Villanueva,1984-08-24,37,Connecticut,USA,83.0,232.0,11,2005,2015,2005,1,7
Gabe Vincent,1996-06-14,25,California-Santa Barbara,USA,75.0,200.0,1,2019,2020,0,0,0
Jay Vincent,1959-06-10,62,Michigan State,USA,79.0,220.0,8,1981,1989,1981,2,24
Sam Vincent,1963-05-18,59,Michigan State,USA,74.0,185.0,6,1985,1991,1985,1,20
Marcus Vinicius,1984-05-31,38,Sao Carlos,Brazil,80.0,225.0,1,2006,2007,2006,2,43
Fred Vinson,1971-01-28,51,Georgia Tech,USA,76.0,190.0,1,1994,1999,0,0,0
Gary Voce,1965-11-24,56,Notre Dame,USA,81.0,240.0,0,1989,1989,0,0,0
Floyd Volker,1921-06-21,100,Wyoming,USA,76.0,205.0,0,1949,1949,0,0,0
Alexander Volkov,1964-03-29,58,Stroitel,Ukraine,82.0,218.0,1,1989,1991,1986,6,134
Whitey Von Nieda,1922-06-19,99,Penn State,USA,78.07063365886896,211.14685155717208,0,1949,1949,0,0,0
Noah Vonleh,1995-08-24,26,Indiana,USA,82.0,257.0,6,2014,2020,2014,1,9
Jake Voskuhl,1977-11-01,44,Connecticut,USA,83.0,255.0,9,2000,2008,2000,2,33
Danny Vranes,1958-10-29,63,Utah,USA,79.0,210.0,6,1981,1987,1981,1,5
Slavko Vranes,1983-01-30,39,Buducnost,Montenegro,89.0,275.0,0,2003,2003,2003,2,39
Stojko Vrankovic,1964-01-22,58,Aris,Croatia,86.0,260.0,4,1990,1998,0,0,0
Brett Vroman,1955-12-25,66,UNLV,USA,84.0,220.0,0,1980,1980,1978,4,87
Jackson Vroman,1981-06-06,40,Iowa State,USA,82.0,220.0,1,2004,2005,2004,2,31
Nikola Vucevic,1990-10-24,31,Southern California,Montenegro,83.0,260.0,9,2011,2020,2011,1,16
Sasha Vujacic,1984-03-08,38,Udine,Slovenia,79.0,195.0,10,2004,2016,2004,1,27
Dean Wade,1996-11-20,25,Kansas State,USA,81.0,228.0,1,2019,2020,0,0,0
Dwyane Wade,1982-01-17,40,Marquette,USA,76.0,220.0,16,2003,2018,2003,1,5
Mark Wade,1965-10-15,56,UNLV,USA,71.0,160.0,1,1987,1989,0,0,0
Von Wafer,1985-07-21,36,Florida State,USA,77.0,209.0,7,2005,2011,2005,2,39
Clint Wager,1920-01-20,102,St. Mary's (MN),USA,77.0,210.0,0,1949,1949,0,0,0
Dajuan Wagner,1983-02-04,39,Memphis,USA,75.0,200.0,3,2002,2006,2002,1,6
Danny Wagner,1922-08-01,99,Texas,USA,72.0,170.0,0,1949,1949,0,0,0
Milt Wagner,1963-02-20,59,Louisville,USA,77.0,185.0,1,1987,1990,1986,2,35
Moritz Wagner,1997-04-26,25,Michigan,Germany,83.0,245.0,2,2018,2020,2018,1,25
Dion Waiters,1991-12-10,30,Syracuse,USA,75.0,210.0,8,2012,2019,2012,1,4
Granville Waiters,1961-01-08,61,Ohio State,USA,83.0,225.0,4,1983,1987,1983,2,39
Andre Wakefield,1955-01-11,67,Loyola-Chicago,USA,74.0,175.0,1,1978,1979,1978,5,107
Neal Walk,1948-07-29,73,Florida,USA,82.0,220.0,7,1969,1976,1969,1,2
Andy Walker,1955-03-25,67,Niagara,USA,76.0,190.0,0,1976,1976,1976,7,111
Antoine Walker,1976-08-12,45,Kentucky,USA,81.0,245.0,12,1996,2007,1996,1,6
Chet Walker,1940-02-22,82,Bradley,USA,79.0,212.0,12,1962,1974,1962,2,12
Darrell Walker,1961-03-09,61,Arkansas,USA,76.0,180.0,9,1983,1992,1983,1,12
Foots Walker,1951-05-21,71,West Georgia,USA,73.0,172.0,9,1974,1983,1974,3,38
Henry Walker,1987-10-09,34,Kansas State,USA,78.0,235.0,4,2008,2014,2008,2,47
Horace Walker,1938-04-17,84,Michigan State,USA,75.0,210.0,0,1961,1961,1960,4,30
Jimmy Walker,1944-04-08,78,Providence,USA,75.0,195.0,8,1967,1975,1967,1,1
Kemba Walker,1990-05-08,32,Connecticut,USA,72.0,184.0,9,2011,2020,2011,1,9
Kenny Walker,1964-08-18,57,Kentucky,USA,80.0,210.0,6,1986,1994,1986,1,5
Phil Walker,1956-03-20,66,Millersville,USA,75.0,180.0,0,1977,1977,1977,2,39
Samaki Walker,1976-02-25,46,Louisville,USA,81.0,260.0,10,1996,2005,1996,1,9
Wally Walker,1954-07-18,67,Virginia,USA,80.0,190.0,7,1976,1983,1976,1,5
Lonnie Walker IV,1998-12-14,23,Miami,USA,76.0,204.0,2,2018,2020,2018,1,18
John Wall,1990-09-06,31,Kentucky,USA,75.0,210.0,9,2010,2020,2010,1,1
